strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.5,393298.36761300004,572801.6713919999,10435417.048313,-977952.572282,0.5001502678120263,-179503.3037789999
17.0,6120865.234487001,4432020.178026999,59008014.354966,-11539574.839977,0.38328747048929906,1688845.0564600015
17.5,1432162.2173529998,804569.405077,9774135.393327,-1335163.6136359998,0.45995426518071036,627592.8122759998
18.0,11120484.222531999,6293712.368997,60184036.83657,-18405261.039497998,0.2937780214464243,4826771.853534998
18.5,5978478.70728,582081.247733,24021470.123795003,-1171435.532307,0.5549086318915909,5396397.459547
19.0,25207353.695997,3682324.2775029996,82069300.673697,-13979277.296682999,0.37797299826027914,21525029.418494
19.5,3189939.1673999997,212694.715792,7128037.608265,-677689.2240269999,0.37629835005574136,2977244.451608
20.0,34871096.165598,2265474.440822,130895091.733915,-11017119.537828,0.37675490111289284,32605621.724775996
20.5,1104799.311007,22272.588449999996,2303801.065163,-104006.01294799999,0.2851445380232846,1082526.7225570001
21.0,7771801.791218,932014.0925730001,19102842.522831,-6027991.8848830005,0.17108234646929385,6839787.698645
21.5,253531.807696,894.725518,490081.984955,-8212.479525,0.1945655864197531,252637.082178
