strike,call_gex,put_gex,net_gex
20.0,7.128213037676876e-06,3.7658483972632554e-06,3.362364640413621e-06
21.0,0.007068466113374164,0.014136932226748328,-0.007068466113374164
22.0,19.403109128014812,71.14473346938763,-51.74162434137282
23.0,1194.6733455631254,298.66833639078135,896.005009172344
24.0,13944.32186549744,19307.52258299646,-5363.200717499018
25.0,28215.90215156703,30305.968977609034,-2090.066826042006
26.0,2608.4366374719684,695.5831033258584,1912.8535341461102
27.0,96.48086336461219,12.060107920576524,84.42075544403566
28.0,3.313875799114278,0.88024825913973,2.433627539974548
29.0,0.004478685757583743,0.00025592490043335677,0.004222760857150386
