strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,23.556169334661703,10.364714507251149,0.0,0.0,13.191454827410555,0.0
60.0,14271.602493048507,62255.65182006988,0.0,0.0,-47984.04932702137,0.0
61.0,0.0,1604.1371366476087,0.0,0.0,-1604.1371366476087,0.0
62.0,0.0,137331.57851359813,0.0,0.0,-137331.57851359813,0.0
63.0,33805.71269340524,8451.42817335131,0.0,0.0,25354.28452005393,0.0
63.5,0.0,6326.085979612882,0.0,0.0,-6326.085979612882,0.0
64.0,1581.6354962542948,83035.86355335049,0.0,0.0,-81454.22805709619,0.0
65.0,330659.8026427977,612400.0728398117,0.0,0.0,-281740.270197014,0.0
66.0,49302.226804692,84909.39060808066,0.0,0.0,-35607.16380338866,0.0
67.0,65948.37135952667,230412.21104624754,0.0,0.0,-164463.83968672086,0.0
68.0,2577243.8575469274,171170.3313909613,0.0,0.0,2406073.5261559663,0.0
69.0,204375.0004548555,78817.26474940615,0.0,0.0,125557.73570544935,0.0
70.0,903820.3704450045,72153.7270523323,0.0,0.0,831666.6433926723,0.0
71.0,18155.781889353286,32781.27285577676,0.0,0.0,-14625.490966423476,0.0
72.0,42630.08519671622,3859.5138861224564,0.0,0.0,38770.57131059377,0.0
73.0,4875.466603955842,416.7065473466533,0.0,0.0,4458.760056609189,0.0
74.0,814.2666545052801,1230.4473890302013,0.0,0.0,-416.18073452492115,0.0
75.0,3626.1527111621226,670.4417537536331,0.0,0.0,2955.71095740849,0.0
76.0,399.3245718231244,111.07041070576972,0.0,0.0,288.25416111735467,0.0
77.0,64.53143590531525,102.17477351674914,0.0,0.0,-37.64333761143389,0.0
78.0,48.988896895139675,23.931357678660184,0.0,0.0,25.05753921647949,0.0
