strike,call_gex,put_gex,call_dex,put_dex,net_gex
5.5,721805.0399999999,1652007.0959999997,1871745.696,-1075875.192,-930202.0559999997
6.0,4145988.492,3721884.12,6462513.756,-4104671.7600000002,424104.372
6.5,4566785.616,666452.7000000001,3699453.096,-980167.572,3900332.916
7.0,5364967.644,395471.34,5245097.652,-1091222.928,4969496.3040000005
