strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
4.5,2634588.6975000002,1732379.1125000003,1553584.6210000003,-2012272.0445,-0.060702487917398934,902209.585
5.0,8063682.815000001,2128968.177,6148122.702500001,-7033950.2870000005,-0.025991796451663978,5934714.638000001
