strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
60.0,4.551523274056817e-75,2.4877891187391293e-75,0.0,0.0,2.0637341553176873e-75,0.0
61.0,1.2710270763880775e-62,5.08410830555231e-62,0.0,0.0,-3.813081229164232e-62,0.0
61.5,3.72208646578524e-57,3.1265526312596023e-55,0.0,0.0,-3.0893317666017498e-55,0.0
62.0,2.2386014816482484e-49,5.347770206159705e-49,0.0,0.0,-3.1091687245114565e-49,0.0
62.5,1.791144302142212e-44,6.567529107854777e-44,0.0,0.0,-4.776384805712565e-44,0.0
63.0,7.892222882889078e-38,1.3013771774976671e-37,0.0,0.0,-5.121548892087593e-38,0.0
63.5,2.7748777953906004e-34,1.7442088999598063e-33,0.0,0.0,-1.4667211204207462e-33,0.0
64.0,1.006761409210663e-28,4.556021970495712e-28,0.0,0.0,-3.549260561285049e-28,0.0
65.0,1.419790008425306e-19,4.195126133491967e-19,0.0,0.0,-2.775336125066661e-19,0.0
66.0,6.699982781861096e-13,1.227795887776459e-12,0.0,0.0,-5.577976095903494e-13,0.0
67.0,1.115961365852131e-06,2.1047147003636045e-06,0.0,0.0,-9.887533345114735e-07,0.0
68.0,0.07106980376547653,0.1018772242447463,0.0,0.0,-0.030807420479269765,0.0
69.0,688.4063511207189,138.5162975497986,0.0,0.0,549.8900535709204,0.0
70.0,203600.8686748572,78928.68446871261,0.0,0.0,124672.18420614458,0.0
71.0,5716080.6891242545,1206890.5802839785,0.0,0.0,4509190.108840276,0.0
72.0,5270612.508594308,3252528.2626976864,0.0,0.0,2018084.2458966216,0.0
73.0,1549889.8058801189,768715.442305493,0.0,0.0,781174.3635746258,0.0
74.0,61114.239880682995,93231.33291107196,0.0,0.0,-32117.09303038897,0.0
75.0,1038.6876892961513,101.6032901624788,0.0,0.0,937.0843991336726,0.0
76.0,0.21062037061618497,0.06311914127368977,0.0,0.0,0.1475012293424952,0.0
77.0,1.0043123555926028e-05,2.3265923295581528e-07,0.0,0.0,9.810464322970212e-06,0.0
78.0,4.3898833222623306e-10,2.636222360627509e-11,0.0,0.0,4.1262610861995797e-10,0.0
79.0,5.271178562676898e-16,5.4908110027884354e-18,0.0,0.0,5.216270452649014e-16,0.0
80.0,2.03893837469756e-21,3.2749787365608475e-22,0.0,0.0,1.7114405010414753e-21,0.0
81.0,2.856222627478325e-29,1.1146234643817855e-30,0.0,0.0,2.7447602810401466e-29,0.0
82.0,9.701059528168405e-37,0.0,0.0,0.0,9.701059528168405e-37,0.0
83.0,2.2200679008884878e-45,3.313534180430579e-47,0.0,0.0,2.186932559084182e-45,0.0
84.0,1.567480568919418e-53,4.860404864866412e-55,0.0,0.0,1.5188765202707538e-53,0.0
