strike,call_gex,put_gex,call_dex,put_dex,net_gex
14.0,1154.538,334.7190000000001,15371.202000000001,-1508.6610000000003,819.819
15.0,181.10400000000004,724.4160000000002,2005.0800000000002,-4369.134,-543.3120000000001
16.0,3434.508,0.0,32482.296000000006,0.0,3434.508
17.0,954.0300000000001,433.35600000000005,8149.680000000001,-3350.4240000000004,520.674
18.0,2619.5400000000004,0.0,19471.914000000004,0.0,2619.5400000000004
