strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
25.0,11.467634819456125,33.87561827689097,0.0,0.0,-22.407983457434845,0.0
25.5,4.070533603769668,29.640364410548145,0.0,0.0,-25.569830806778477,0.0
26.0,1107.9405695757137,1917.0739156069592,0.0,0.0,-809.1333460312455,0.0
26.5,272.122205619878,2232.469231987391,0.0,0.0,-1960.347026367513,0.0
27.0,45813.16825056848,134844.88165874378,0.0,0.0,-89031.7134081753,0.0
27.5,9821.198072704574,59954.24182945144,0.0,0.0,-50133.04375674687,0.0
28.0,742679.6187065621,524974.4053770322,0.0,0.0,217705.21332952986,0.0
28.5,1285611.9029983869,245090.06499597005,0.0,0.0,1040521.8380024168,0.0
29.0,2501592.669704897,1611863.6512187214,0.0,0.0,889729.0184861755,0.0
29.5,1578072.2792537273,851884.997860638,0.0,0.0,726187.2813930893,0.0
30.0,36025478.26120987,3742396.5978011596,0.0,0.0,32283081.663408708,0.0
30.5,2246044.079011213,1123022.0395056065,0.0,0.0,1123022.0395056065,0.0
31.0,8383420.757700124,1181366.5467031864,0.0,0.0,7202054.210996937,0.0
31.5,1732055.2559134127,612375.934081235,0.0,0.0,1119679.3218321777,0.0
32.0,9858085.120340995,346751.89485509496,0.0,0.0,9511333.2254859,0.0
33.0,1394714.1088523213,98917.32304586013,0.0,0.0,1295796.7858064612,0.0
34.0,229165.5791686,19193.969648847593,0.0,0.0,209971.6095197524,0.0
35.0,61711.8251626275,3046.4091469170085,0.0,0.0,58665.41601571049,0.0
36.0,1809.3951762654956,68.69177869597532,0.0,0.0,1740.7033975695203,0.0
