strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
21.0,4.33219026798567e-36,2.2294097400925647e-35,0.0,0.0,-1.7961907132939978e-35,0.0
22.0,1.3228374644679402e-17,6.187223927805882e-17,0.0,0.0,-4.8643864633379416e-17,0.0
23.0,8.709884918851458e-05,0.0011728921823161698,0.0,0.0,-0.0010857933331276553,0.0
23.5,0.16761502352779295,2.6586891301010698,0.0,0.0,-2.4910741065732767,0.0
24.0,9311.67569907411,22888.67021135009,0.0,0.0,-13576.99451227598,0.0
24.5,104109.17121523489,1533659.418011632,0.0,0.0,-1429550.2467963973,0.0
25.0,13764436.735051027,61438766.03323546,0.0,0.0,-47674329.29818443,0.0
25.5,2024871.9033160151,29810077.173281234,0.0,0.0,-27785205.26996522,0.0
26.0,3074814.643125241,12703678.579449633,0.0,0.0,-9628863.936324392,0.0
26.5,27538.2847549345,131201.18544606137,0.0,0.0,-103662.90069112687,0.0
27.0,325.64507695379984,308.8515233101348,0.0,0.0,16.793553643665064,0.0
27.5,0.08142427792663795,0.035220003903786004,0.0,0.0,0.046204274022851946,0.0
28.0,1.577846779652672e-05,8.608210095487583e-06,0.0,0.0,7.170257701039135e-06,0.0
28.5,2.2811710660149848e-10,2.0250250177556535e-11,0.0,0.0,2.0786685642394195e-10,0.0
29.0,5.390018397555902e-16,1.9206746034132394e-16,0.0,0.0,3.469343794142663e-16,0.0
29.5,1.9772551658471517e-22,3.791114118111168e-23,0.0,0.0,1.598143754036035e-22,0.0
30.0,1.5187611337775815e-28,2.4269156498205015e-29,0.0,0.0,1.2760695687955314e-28,0.0
