strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,396.2721830447817,507.9289860021512,0.0,0.0,-111.65680295736951,0.0
58.0,1170.774758773746,1721.7275864319793,0.0,0.0,-550.9528276582332,0.0
59.0,1536.9079305529817,27510.65195689837,0.0,0.0,-25973.74402634539,0.0
60.0,188924.21631071236,173424.24190751146,0.0,0.0,15499.974403200904,0.0
61.0,88937.7389291536,23429.8344490781,0.0,0.0,65507.90448007549,0.0
61.5,0.0,2315.6313102660492,0.0,0.0,-2315.6313102660492,0.0
62.0,116375.48542654,290938.71356635005,0.0,0.0,-174563.22813981003,0.0
62.5,2292.072853549199,16044.509974844394,0.0,0.0,-13752.437121295196,0.0
63.0,55893.217486298825,104278.39083264706,0.0,0.0,-48385.17334634823,0.0
63.5,58176.93538940826,317328.73848768143,0.0,0.0,-259151.80309827317,0.0
64.0,447393.0564718252,46002.10862915945,0.0,0.0,401390.9478426658,0.0
64.5,121660.14974120853,894.5599245677098,0.0,0.0,120765.58981664082,0.0
65.0,1934295.704283875,562735.4940398819,0.0,0.0,1371560.210243993,0.0
65.5,1606.5496370680307,5622.923729738108,0.0,0.0,-4016.374092670077,0.0
66.0,509091.81055889203,61178.4150027853,0.0,0.0,447913.3955561067,0.0
66.5,5775.930056231991,19253.100187439974,0.0,0.0,-13477.170131207982,0.0
67.0,146287.69879393623,39596.670350238375,0.0,0.0,106691.02844369785,0.0
67.5,8254.763188254658,2292.9897745151825,0.0,0.0,5961.773413739475,0.0
68.0,120272.20407236995,74844.31275091752,0.0,0.0,45427.89132145242,0.0
68.5,3829.303338847869,883.6853858879697,0.0,0.0,2945.6179529598994,0.0
69.0,27485.89722629427,141291.14111367794,0.0,0.0,-113805.24388738367,0.0
69.5,5296.7997948016455,18111.638008031434,0.0,0.0,-12814.838213229788,0.0
70.0,275190.37556293723,16431.148221852676,0.0,0.0,258759.22734108457,0.0
70.5,1977.941641847648,0.0,0.0,0.0,1977.941641847648,0.0
71.0,10073.497738119007,6925.5296949568165,0.0,0.0,3147.968043162191,0.0
71.5,517.1380186381463,129.28450465953657,0.0,0.0,387.8535139786097,0.0
72.0,7442.51293241752,11423.39194278038,0.0,0.0,-3980.87901036286,0.0
72.5,680.1358831051251,0.0,0.0,0.0,680.1358831051251,0.0
73.0,2725.154689964347,3173.2912389807066,0.0,0.0,-448.13654901635937,0.0
74.0,1365.7693149885222,954.1676036221183,0.0,0.0,411.60171136640383,0.0
75.0,1425.44811870989,370.1163536299363,0.0,0.0,1055.3317650799536,0.0
76.0,55.03432197953942,100.16246600276176,0.0,0.0,-45.12814402322234,0.0
