strike,call_gex,put_gex,net_gex
22.0,40.12072821181498,38.655174195083596,1.4655540167313816
23.0,3572.3584073336783,2132.438073243465,1439.9203340902131
23.5,32.61708538168818,161.45457263935646,-128.83748725766827
24.0,25984.218447581683,115316.43298692943,-89332.21453934774
24.5,309.1836951088079,12676.531499461124,-12367.347804352316
25.0,4014996.834193577,3808812.6487289346,206184.18546464248
25.5,9515.349443369285,265653.0211944731,-256137.6717511038
26.0,3788456.8704950344,5820712.614709047,-2032255.7442140123
26.5,39844.59443454498,407366.37593527336,-367521.7815007284
27.0,21893074.241752915,23274698.983181886,-1381624.7414289713
27.5,457136.7913574633,265121.72292600473,192015.06843145855
28.0,14213039.666701227,5536863.711063123,8676175.955638103
28.5,418635.53139957524,29951.15997005091,388684.3714295243
29.0,5959643.350305496,1854217.6819913923,4105425.6683141035
29.5,191563.6038405614,293.3592708124984,191270.2445697489
30.0,9510378.338682024,1277012.4892841354,8233365.849397888
30.5,70255.51449024916,0.0,70255.51449024916
31.0,459851.2789085658,42379.994619029756,417471.28428953607
31.5,2797.0320811666866,23.703661704802432,2773.328419461884
32.0,113061.87090298314,5006.355754168325,108055.51514881481
