strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
60.0,8.686835736851563e-57,4.111149533215847e-57,0.0,0.0,4.5756862036357164e-57,0.0
61.0,1.2526025304000502e-49,5.010410121600201e-49,0.0,0.0,-3.7578075912001505e-49,0.0
61.5,1.7060664442662471e-46,4.7769860439454914e-45,0.0,0.0,-4.606379399518867e-45,0.0
62.0,9.763282956737563e-41,1.72529246769746e-40,0.0,0.0,-7.489641720237037e-41,0.0
62.5,5.418751399223271e-38,2.2352349521795996e-37,0.0,0.0,-1.6933598122572726e-37,0.0
63.0,4.185310231757092e-33,6.938214822698923e-33,0.0,0.0,-2.7529045909418306e-33,0.0
63.5,3.410056493086882e-31,2.143464081368897e-30,0.0,0.0,-1.8024584320602087e-30,0.0
64.0,4.3004564120720184e-27,1.9175805640714577e-26,0.0,0.0,-1.4875349228642558e-26,0.0
65.0,2.037827675632892e-20,6.131477090259674e-20,0.0,0.0,-4.093649414626782e-20,0.0
66.0,3.3844914386943295e-15,2.1379015901881307e-15,0.0,0.0,1.2465898485061988e-15,0.0
67.0,1.1574733292839584e-10,1.940469993211342e-10,0.0,0.0,-7.829966639273837e-11,0.0
68.0,1.4955265404791395e-06,1.908304566513722e-06,0.0,0.0,-4.1277802603458246e-07,0.0
69.0,0.008953814887945603,0.0017756093541584546,0.0,0.0,0.007178205533787149,0.0
70.0,6.5741661022662345,1.7877948105443429,0.0,0.0,4.786371291721892,0.0
71.0,1201.9638233448907,147.4315953192757,0.0,0.0,1054.532228025615,0.0
72.0,25959.98923525245,3668.9683278466086,0.0,0.0,22291.020907405844,0.0
73.0,425469.445746885,49944.0656492219,0.0,0.0,375525.3800976631,0.0
74.0,1737499.813579204,90337.9452467524,0.0,0.0,1647161.8683324517,0.0
75.0,12989810.898634069,1281850.3706246444,0.0,0.0,11707960.528009424,0.0
76.0,2123528.948314997,796323.3556181238,0.0,0.0,1327205.592696873,0.0
77.0,265934.62461939314,2909.5691971487213,0.0,0.0,263025.0554222444,0.0
78.0,64855.66491655397,189.26750462029366,0.0,0.0,64666.39741193368,0.0
79.0,1020.6989675364973,11.216472170730743,0.0,0.0,1009.4824953657666,0.0
80.0,107.1983469486793,16.65063081303451,0.0,0.0,90.54771613564479,0.0
81.0,0.07726165968195552,0.003492052415003639,0.0,0.0,0.07376960726695188,0.0
82.0,0.0002736193820858724,0.0,0.0,0.0,0.0002736193820858724,0.0
83.0,1.3009116263206173e-07,0.0,0.0,0.0,1.3009116263206173e-07,0.0
84.0,5.970954679967568e-10,7.052308677127048e-12,0.0,0.0,5.900431593196298e-10,0.0
85.0,2.786899624926362e-13,4.804999353321313e-15,0.0,0.0,2.7388496313931487e-13,0.0
86.0,1.0309807807500343e-17,0.0,0.0,0.0,1.0309807807500343e-17,0.0
87.0,7.617641025729219e-22,0.0,0.0,0.0,7.617641025729219e-22,0.0
88.0,2.392466437277678e-25,0.0,0.0,0.0,2.392466437277678e-25,0.0
