strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
5.5,0.0016437621594851922,0.0016897851597982192,0.0,0.0,-4.602300031302702e-05,0.0
6.0,10296.691350178757,11651.91625127849,0.0,0.0,-1355.224901099733,0.0
6.5,2430502.94404113,1458159.298491264,0.0,0.0,972343.6455498661,0.0
7.0,13860585.141506873,4276986.595481177,0.0,0.0,9583598.546025697,0.0
7.5,7926.142643902249,670.3779229372224,0.0,0.0,7255.764720965027,0.0
8.0,1.1460033595016286,0.42909645160942794,0.0,0.0,0.7169069078922006,0.0
