strike,call_gex,put_gex,net_gex
30.0,0.6818537474385528,23.183027412910796,-22.501173665472244
31.0,0.0,54.97657620462789,-54.97657620462789
32.0,24.196219820938037,96.78487928375215,-72.5886594628141
33.0,0.0,2558.8454740190305,-2558.8454740190305
34.0,1152.6641682352724,7492.317093529269,-6339.652925293996
35.0,558.6424919364713,2234.569967745885,-1675.9274758094139
36.0,9995.201264855987,5382.0314503070695,4613.169814548917
37.0,1544.4409770825566,6949.984396871505,-5405.543419788948
38.0,3481.4776063194836,11024.679086678365,-7543.201480358881
39.0,2335.270135852925,2001.6601164453646,333.61001940756023
40.0,2846.089773707621,1497.9419861619056,1348.1477875457156
41.0,642.1428734884287,1177.2619347287862,-535.1190612403575
42.0,262.9718886870401,77.34467314324709,185.62721554379303
43.0,44.098362043577275,14.699454014525758,29.39890802905152
