strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
9.0,2.8749648788454074e-08,2.1450050136650955e-08,0.0,0.0,7.299598651803119e-09,0.0
9.5,0.011608714555575085,0.0046610747836778755,0.0,0.0,0.00694763977189721,0.0
10.0,5773.199783255597,1974.714427210607,0.0,0.0,3798.48535604499,0.0
10.5,143396.03281390772,238769.50662924678,0.0,0.0,-95373.47381533906,0.0
11.0,4236290.924436872,324888.4769116999,0.0,0.0,3911402.447525172,0.0
11.5,872883.1244124137,11159.40383564358,0.0,0.0,861723.7205767701,0.0
12.0,4012.543212698922,196.1687792875029,0.0,0.0,3816.3744334114194,0.0
12.5,0.07461017413299602,0.0018652543533249006,0.0,0.0,0.07274491977967112,0.0
13.0,0.00015481373314522225,3.7688736533481065e-06,0.0,0.0,0.00015104485949187413,0.0
