strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
14.0,0.34430610385370897,11.760800280450072,0.0,0.0,-11.416494176596363,0.0
14.5,23.370777945924072,716.9897380841294,0.0,0.0,-693.6189601382054,0.0
15.0,34710.3472179612,480420.5831593618,0.0,0.0,-445710.2359414006,0.0
15.5,245053.75449007732,2049468.859899328,0.0,0.0,-1804415.1054092508,0.0
16.0,12330164.718675843,20836827.04748751,0.0,0.0,-8506662.328811666,0.0
16.5,9415423.340489343,5504704.588040454,0.0,0.0,3910718.7524488885,0.0
17.0,8105290.414506973,8392422.169322964,0.0,0.0,-287131.75481599104,0.0
17.5,694495.1490452328,172647.50671737068,0.0,0.0,521847.6423278621,0.0
18.0,95273.98136697902,48357.15781879881,0.0,0.0,46916.823548180204,0.0
18.5,589.6634591449081,310.4196287594622,0.0,0.0,279.24383038544585,0.0
19.0,20.32264693499963,13.399385630241316,0.0,0.0,6.923261304758313,0.0
19.5,0.027838286675578326,0.007791942653581855,0.0,0.0,0.02004634402199647,0.0
