strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
4.0,719.0749731924307,16154.67297728904,0.0,0.0,-15435.59800409661,0.0
5.0,120339.71354189403,336895.0954867476,0.0,0.0,-216555.38194485358,0.0
