strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
14.0,1035866.3202,6335419.3917,11245179.5453,-10775497.510699999,0.005261638567392704,-5299553.0715
14.5,88109.53420000001,1632301.9049,647795.2564,-2547845.2298,-0.12164835416666667,-1544192.3706999999
15.0,2041022.69,22500996.742,11301730.485899998,-40378302.8832,-0.16363692875390293,-20459974.051999997
15.5,3897207.4418,2911556.5242000003,12330488.768499998,-3690691.681,0.2863910311724733,985650.9175999998
16.0,7894189.682399999,29479729.0051,23879998.175699998,-47769398.6217,-0.15130195270235455,-21585539.3227
16.5,3518405.3969999994,1635000.1217,5666705.470899999,-3137935.1891000005,0.13878501651933206,1883405.2752999994
17.0,23354388.5042,16304658.516700001,36499301.571399994,-48932077.22669999,-0.06872933721881941,7049729.987499999
17.5,7691969.364300001,519799.0036999999,7199979.2073,-2020652.8127,0.13134839907575507,7172170.360600001
18.0,16595672.685199998,8060595.1749,23251530.3777,-44668503.5519,-0.12141186681424089,8535077.5103
18.5,1991592.4775999999,35308.1778,1579279.1138,-247621.4277,0.06720373593891124,1956284.2998
