strike,call_gex,put_gex,net_gex
10.5,16197.059999999998,7658.09,8538.969999999998
11.0,29487.7,449141.11,-419653.41
11.5,1460.47,72060.34,-70599.87
12.0,659002.2999999999,5420654.8,-4761652.5
12.5,170798.76,0.0,170798.76
13.0,2177882.6300000004,0.0,2177882.6300000004
13.5,796961.6599999999,0.0,796961.6599999999
