strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
17.0,445021.4520000001,775318.5216000001,6533018.6472000005,-609214.6080000001,0.313049547976166,-330297.0696
17.5,3834.9288,82309.932,95211.09360000001,-60968.50560000001,0.035441649899396376,-78475.0032
18.0,2289475.2384,1961567.1504,12814001.5824,-1359144.8784,0.4090819216884199,327908.0880000002
18.5,339392.85120000003,1272472.9992000002,1521985.0104,-649554.1632000001,0.11993086584714056,-933080.1480000002
19.0,12897323.560800003,8217710.820000001,25800304.356000002,-7701854.2848,0.2891004657951122,4679612.740800002
19.5,12189948.228,722721.4632000001,13584039.0336,-809923.2768000001,0.42132900743780455,11467226.764800001
20.0,23193173.1024,686087.5608,20499455.1168,-1446296.148,0.2637018780100626,22507085.5416
20.5,197742.3192,7171.2216,120429.63360000002,-25478.064,0.09447466150870407,190571.0976
21.0,2597787.8064,3333.96,1838910.6648000004,-18533.707200000004,0.10467336239660184,2594453.8464
21.5,66372.2424,0.0,61131.996000000014,0.0,0.10079006410256411,66372.2424
22.0,724011.5016000001,587.6712000000001,509415.8688000001,-7217.100000000001,0.04884339194554737,723423.8304000001
