strike,call_gex,put_gex,net_gex
21.0,0.1536513330419041,0.2560855550698402,-0.10243422202793612
22.0,25.612764961804157,93.91347152661524,-68.30070656481108
23.0,393.03344791008664,98.25836197752166,294.775085932565
24.0,3640.163104115686,5460.244656173529,-1820.0815520578426
25.0,23420.577549594112,21909.57254639449,1511.0050031996216
26.0,10940.42471841936,4207.855660930522,6732.569057488837
27.0,8251.373113199934,916.8192347999926,7334.553878399941
28.0,8707.733664404575,2374.8364539285203,6332.897210476055
29.0,407.84973442833126,64.39732648868387,343.4524079396474
30.0,87.97293733777651,50.27024990730086,37.702687430475656
