strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.0,2000979.9044,5475185.622400001,20307466.5596,-11323143.220800001,0.09802415700949622,-3474205.7180000003
16.5,177206.7404,1875734.318,1487377.0384000002,-3765801.8636,-0.11105413445982383,-1698527.5776
17.0,5717265.2047999995,6822648.607600001,35836051.1168,-16114675.063200003,0.18174678222448806,-1105383.4028000012
17.5,608874.0480000001,3511101.7608000003,3185789.5504000005,-8174656.868400001,-0.1666436402833385,-2902227.7128000003
18.0,6582562.2047999995,9019736.252400002,29683752.7512,-26398438.464,0.02848911524377566,-2437174.047600002
18.5,3647045.682,2986593.8476000004,12410206.1148,-10402701.954000002,0.04382192971863304,660451.8343999996
19.0,13286690.4784,8605596.1648,44553962.74,-35378738.194800004,0.05622534690833483,4681094.3136
19.5,5510304.9712000005,814333.8188,14456106.412400002,-3816811.1448000004,0.2381411135875846,4695971.1524
20.0,32862828.6664,3677398.2908,96904797.45840001,-19758916.943200003,0.25140714869477426,29185430.3756
20.5,1368143.4452000002,85112.40160000001,3020652.7120000003,-532332.3740000001,0.2029194736842105,1283031.0436000002
21.0,6416080.3528,1070265.5292000002,14686379.047200002,-7899700.2412,0.09278738182276568,5345814.8236
