strike,call_gex,put_gex,net_gex
5.5,1075801.7945,939252.3715,136549.42300000007
6.0,519288.6115,3141040.7805,-2621752.1689999998
6.5,9367975.868999999,2384182.377,6983793.491999999
7.0,12354992.4675,2512444.0605,9842548.407
