strike,call_gex,put_gex,call_dex,put_dex,net_gex
9.0,61180.85599999999,42140.538,375773.2,-80134.582,19040.317999999992
9.5,165973.412,15595.58,645568.616,-24470.357999999997,150377.83200000002
10.0,238258.78999999998,58357.596,1041071.262,-152460.55,179901.194
10.5,85125.34799999998,129011.25600000001,206111.50999999998,-293870.698,-43885.908000000025
11.0,94858.83,113236.17799999999,220376.63999999998,-504865.636,-18377.347999999984
11.5,61390.119999999995,4464.9,146346.794,-16777.199999999997,56925.219999999994
12.0,103143.70000000001,5910.8060000000005,195743.02,-27496.568,97232.89400000001
