strike,call_gex,put_gex,net_gex
5.5,159390.0,475990.625,-316600.625
6.0,1783533.7500000002,4737133.125,-2953599.375
6.5,9588240.0,2767050.0,6821190.0
7.0,6073295.625,280395.0,5792900.625
