strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,0.7856741942095331,11.250185802191826,0.0,0.0,-10.464511607982292,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,15686.232711472736,19451.760723112744,0.0,0.0,-3765.528011640008,0.0
61.0,0.0,1536.2623964290087,0.0,0.0,-1536.2623964290087,0.0
62.0,0.0,2798.270269616568,0.0,0.0,-2798.270269616568,0.0
63.0,6252.656043494579,23000.841874283622,0.0,0.0,-16748.185830789043,0.0
64.0,0.0,4869.1684490195385,0.0,0.0,-4869.1684490195385,0.0
65.0,393520.9327961291,480416.5536807876,0.0,0.0,-86895.62088465854,0.0
65.5,0.0,642.73834847216,0.0,0.0,-642.73834847216,0.0
66.0,364498.5079372799,157973.50841019288,0.0,0.0,206524.999527087,0.0
66.5,0.0,0.0,0.0,0.0,0.0,0.0
67.0,318616.26642641216,451302.6161053158,0.0,0.0,-132686.34967890364,0.0
67.5,0.0,0.0,0.0,0.0,0.0,0.0
68.0,794215.6245582814,325628.40606889536,0.0,0.0,468587.218489386,0.0
68.5,0.0,0.0,0.0,0.0,0.0,0.0
69.0,586056.2308479279,601805.9739683105,0.0,0.0,-15749.743120382656,0.0
69.5,0.0,1546.5127473186596,0.0,0.0,-1546.5127473186596,0.0
70.0,1420723.189874434,722675.9366027954,0.0,0.0,698047.2532716385,0.0
70.5,50627.29304131904,3125.1415457604344,0.0,0.0,47502.1514955586,0.0
71.0,144756.90206690656,79155.45955718488,0.0,0.0,65601.44250972169,0.0
71.5,3216.4387081838886,459.4912440262698,0.0,0.0,2756.947464157619,0.0
72.0,179300.59875408004,155317.71611818398,0.0,0.0,23982.882635896065,0.0
72.5,6477.480793488362,0.0,0.0,0.0,6477.480793488362,0.0
73.0,83634.24459739437,5135.43607176983,0.0,0.0,78498.80852562454,0.0
73.5,7781.367694597154,759.1578238631369,0.0,0.0,7022.209870734017,0.0
74.0,64913.37932834755,19329.761844441273,0.0,0.0,45583.61748390628,0.0
74.5,107.42239477601055,2363.292685072232,0.0,0.0,-2255.8702902962214,0.0
75.0,286198.66039181786,13721.853580429624,0.0,0.0,272476.80681138823,0.0
75.5,112.24581963097283,0.0,0.0,0.0,112.24581963097283,0.0
76.0,20648.896911606167,12215.950462973113,0.0,0.0,8432.946448633054,0.0
77.0,9918.966797528527,9588.334570944242,0.0,0.0,330.6322265842846,0.0
78.0,3536.6461716949007,2317.9370179351718,0.0,0.0,1218.709153759729,0.0
79.0,109.57284266638841,738.0053226647926,0.0,0.0,-628.4324799984042,0.0
80.0,2357.994078868511,104.9081690546777,0.0,0.0,2253.0859098138335,0.0
81.0,41.579314895101035,7.796121542831444,0.0,0.0,33.78319335226959,0.0
