strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
615.0,803.1632000000001,140324.08479999998,695582.3578000001,-2878264.407,-0.009464303482587064,-139520.92159999997
620.0,1713.8928999999998,167968.67529999997,1537433.6423,-2669241.1842,-0.004132731081434931,-166254.78239999997
625.0,272.5018,52277.319,208449.53480000002,-974545.3189000001,-0.010504523107177975,-52004.817200000005
630.0,272.5018,75662.2761,209417.6333,-1390081.8795,-0.014329155787641426,-75389.7743
635.0,760.1366000000002,87932.0282,485741.6296,-1616681.4684,-0.014697856477166822,-87171.8916
638.0,0.0,17813.0124,0.0,-407720.06159999996,-0.0412,-17813.0124
639.0,0.0,14327.8578,0.0,-329540.72939999995,-0.0414,-14327.8578
640.0,7608.5371000000005,151052.0504,4504712.9136,-2698707.2341,0.015198853349426675,-143443.51330000002
641.0,0.0,9401.3121,0.0,-211282.1193,-0.0427,-9401.3121
642.0,0.0,16758.860699999997,0.0,-381043.5696,-0.0432,-16758.860699999997
643.0,286.844,4302.66,137197.4852,-94228.254,0.018725,-4015.816
644.0,286.844,1814.2883000000002,137082.7476,-27544.195099999997,0.061099999999999995,-1527.4443
645.0,4804.637,200912.70870000002,2192391.7186,-3746161.1267,-0.013147512135922329,-196108.07170000003
646.0,301.1862,3442.128,137097.08980000002,-61958.304000000004,0.03274375,-3140.9418
647.0,0.0,5679.511200000001,0.0,-118753.416,-0.046,-5679.511200000001
648.0,0.0,2524.2272000000003,0.0,-53582.4592,-0.0467,-2524.2272000000003
649.0,0.0,9566.2474,0.0,-197979.72880000004,-0.0476,-9566.2474
650.0,9931.9735,1320830.5668,3789481.7418,-24155563.505999997,-0.030679723452522418,-1310898.5932999998
651.0,0.0,2997.5198,0.0,-48906.901999999995,-0.030999999999999996,-2997.5198
652.0,0.0,6367.9367999999995,0.0,-128420.05879999998,-0.0484,-6367.9367999999995
653.0,0.0,15833.788799999998,0.0,-319314.74079999997,-0.0484,-15833.788799999998
654.0,0.0,3764.8275,0.0,-52707.585000000014,-0.021,-3764.8275
655.0,8791.7686,266234.2586,3199293.0407,-4822313.7615,-0.013504057279236278,-257442.49
