strike,put_gex,put_dex,net_greek_delta,call_gex,call_dex,net_gex
6500.0,513867.09813199996,-29416895.901286,-0.008405701926858042,0.0,0.0,-513867.09813199996
6505.0,6192.82791,-538500.791374,-0.012228125,0.0,0.0,-6192.82791
6510.0,58006.154757000004,-4743430.942264,-0.013623715415019763,0.0,0.0,-58006.154757000004
6515.0,11697.56383,-362349.24193399993,-0.003708450704225352,0.0,0.0,-11697.56383
6520.0,26697.969212000004,-1220675.1902599996,-0.006474452554744525,0.0,0.0,-26697.969212000004
6525.0,104383.55488300002,-10735129.563587,-0.01572711693548387,0.0,0.0,-104383.55488300002
6530.0,169889.912331,-6706488.580535,-0.004545942164179104,0.0,0.0,-169889.912331
6535.0,11835.182228,-1041564.8452629999,-0.012407377049180329,0.0,0.0,-11835.182228
6540.0,214134.227288,-10249611.855442999,-0.006279806070826306,0.0,0.0,-214134.227288
6545.0,35918.401878,-3244835.3972429996,-0.015114423076923077,0.0,0.0,-35918.401878
6550.0,249708.58317100003,-17722428.485241,-0.008436259416966917,0.0,0.0,-249708.58317100003
6555.0,56217.115583,-5660863.992531,-0.015206839186691313,0.0,0.0,-56217.115583
6560.0,98947.62816200001,-6569833.511321,-0.015499837662337663,0.0,0.0,-98947.62816200001
6565.0,36675.303067,-3088019.2327219998,-0.02137047619047619,0.0,0.0,-36675.303067
6570.0,110232.336798,6449348.603871999,0.01342808022922636,0.0,0.0,-110232.336798
6575.0,178766.299002,-11409115.667792,-0.016919183673469392,0.0,0.0,-178766.299002
6580.0,255557.365086,-4479960.519293,-0.004286175115207372,0.0,0.0,-255557.365086
6585.0,139545.05557199998,-3410734.376032,-0.005632727272727272,0.0,0.0,-139545.05557199998
6590.0,218813.25282,-16262090.854864,-0.016773314407381123,0.0,0.0,-218813.25282
6595.0,63992.55507,-5659487.8085509995,-0.024773795180722893,0.0,0.0,-63992.55507
6600.0,2049757.2290110001,-147189826.39009902,-0.02655618870266915,0.0,0.0,-2049757.2290110001
6605.0,71011.093368,-5076467.465424,-0.027324444444444446,0.0,0.0,-71011.093368
6610.0,133214.609264,-8114255.982876,-0.023444135188866802,0.0,0.0,-133214.609264
6615.0,127503.44574699999,-9599296.115694001,-0.029431645569620257,0.0,0.0,-127503.44574699999
6620.0,437213.6504459999,-34060553.504999995,-0.0414572864321608,0.0,0.0,-437213.6504459999
6625.0,485104.8529499999,-36363872.63232599,-0.029689550561797753,0.0,0.0,-485104.8529499999
6630.0,265465.8897419999,-17980050.126296997,-0.032459999999999996,0.0,0.0,-265465.8897419999
6635.0,136242.21402,-8383368.760165,-0.03231697612732096,0.0,0.0,-136242.21402
6640.0,653412.153704,993054.3599680066,0.0009048275862068994,0.0,0.0,-653412.153704
6645.0,166999.925973,-14124257.851133,-0.05144536340852131,0.0,0.0,-166999.925973
6650.0,928098.4761120001,-68093032.85680799,-0.051300777604976665,0.0,0.0,-928098.4761120001
6655.0,121792.28223000001,4147543.2789239995,0.01963387622149837,0.0,0.0,-121792.28223000001
6660.0,304962.369968,-10913414.198196,-0.02092401055408971,0.0,0.0,-304962.369968
6665.0,263608.041369,-17114705.639673,-0.042663293310463125,0.0,0.0,-263608.041369
6670.0,235533.888177,812154.9757970003,0.0021817005545286487,0.0,0.0,-235533.888177
6675.0,403153.09694099997,-22898944.526010998,-0.042940516129032255,0.0,0.0,-403153.09694099997
6680.0,3626382.4056980005,-210943338.302773,-0.04114383304254462,0.0,0.0,-3626382.4056980005
6685.0,222391.331168,-15487574.510919997,-0.05986170212765957,0.0,0.0,-222391.331168
6690.0,4224678.391003001,-257654256.61632597,-0.049224056789798874,0.0,0.0,-4224678.391003001
6695.0,516413.0384949999,-28932891.995519996,-0.0517832512315271,0.0,0.0,-516413.0384949999
6700.0,3516287.6872979994,-247385034.13916802,-0.07429700351312256,0.0,0.0,-3516287.6872979994
6705.0,497077.653576,-36710258.140092,-0.08010630630630632,0.0,0.0,-497077.653576
6710.0,913510.9259239999,-67867338.68408799,-0.08288336134453782,0.0,0.0,-913510.9259239999
6715.0,668618.986683,-41250289.090112,-0.07044512338425382,0.0,0.0,-668618.986683
6720.0,570978.733302,22913188.030203994,0.04506035182679295,0.0,0.0,-570978.733302
6725.0,1326641.35672,-102584882.42114,-0.10418308874912648,0.0,0.0,-1326641.35672
6730.0,533064.864653,-41134483.20819499,-0.11029612546125461,0.0,0.0,-533064.864653
6735.0,706395.2369339999,-65068593.323962,-0.1360630215827338,0.0,0.0,-706395.2369339999
6740.0,621759.922164,-43572737.17475999,-0.10660606060606061,0.0,0.0,-621759.922164
6745.0,440585.30119699996,-30770992.128407,-0.11292752525252527,0.0,0.0,-440585.30119699996
6750.0,2304420.0745099997,-133226994.91982,-0.0945400390625,0.0,0.0,-2304420.0745099997
6755.0,400056.682986,-14115794.319656001,-0.05929017341040463,0.0,0.0,-400056.682986
6760.0,974682.3038349999,85859292.801812,0.12565840886203422,0.0,0.0,-974682.3038349999
6765.0,1028972.7618459999,-85154961.840848,-0.15586297229219143,0.0,0.0,-1028972.7618459999
6770.0,983902.7365009999,-70894668.203292,-0.14430084033613444,0.0,0.0,-983902.7365009999
6775.0,4272500.7843080005,-323725124.73292196,-0.16161724493301272,0.0,0.0,-4272500.7843080005
6780.0,1555087.8973999997,-97210333.50564799,-0.12819891107078038,0.0,0.0,-1555087.8973999997
6785.0,485311.280547,-8778058.325629003,-0.036658333333333334,0.0,0.0,-485311.280547
6790.0,1049271.4755509999,-69032209.613959,-0.15316656488549615,0.0,0.0,-1049271.4755509999
6795.0,1045074.1144119999,-69338479.358708,-0.16332123176661265,0.0,0.0,-1045074.1144119999
6800.0,5907544.970946001,-333779662.50920004,-0.13967175352720992,0.0,0.0,-5907544.970946001
6805.0,1010531.896514,-49063504.827363,-0.12105891341256365,0.0,0.0,-1010531.896514
6810.0,1019752.3291799999,-48117997.623904,-0.12204118673647471,0.0,0.0,-1019752.3291799999
6815.0,1696421.992146,-127934604.18793401,-0.20297663755458517,0.0,0.0,-1696421.992146
6820.0,1641787.4881399998,-11855480.941705003,-0.019804022988505757,0.0,0.0,-1641787.4881399998
6825.0,4374269.589629,-290884283.08939594,-0.20082679334916861,0.0,0.0,-4374269.589629
6830.0,2995677.287664,-125477152.45484799,-0.13899024390243905,0.0,0.0,-2995677.287664
6835.0,2507200.783963,-130432034.06563899,-0.17519048059149722,0.0,0.0,-2507200.783963
6840.0,3207472.0021860003,-87162263.79407597,-0.10005718799368088,0.0,0.0,-3207472.0021860003
6845.0,2613304.568821,-136572085.32000598,-0.18326814404432132,0.0,0.0,-2613304.568821
6850.0,9655582.040476002,-515018207.22207093,-0.20613409529055357,0.0,0.0,-9655582.040476002
6855.0,1975236.866494,-59584913.018856004,-0.12300340909090911,0.0,0.0,-1975236.866494
6860.0,3266647.913326,-147599653.979343,-0.18365214041095893,0.0,0.0,-3266647.913326
6865.0,3295066.112513,-177049578.296149,-0.22316140503035561,0.0,0.0,-3295066.112513
6870.0,4514640.3555890005,-174982481.14899,-0.16785544554455445,0.0,0.0,-4514640.3555890005
6875.0,3854484.900383,-274490009.763253,-0.2855509663564782,0.0,0.0,-3854484.900383
6880.0,7085696.076223999,-426010067.855621,-0.2636788330494037,0.0,0.0,-7085696.076223999
6885.0,2696494.890412,-76064165.705764,-0.13464506699147383,0.0,0.0,-2696494.890412
6890.0,4091945.446132,-257826486.04142287,-0.2773484085862324,0.0,0.0,-4091945.446132
6895.0,2517315.736216,-29202486.437201977,-0.05927346368715083,0.0,0.0,-2517315.736216
6900.0,38183187.853886,343105442.05886924,0.04689045514387813,0.0,0.0,-38183187.853886
6905.0,18176913.244636,404547033.69434184,0.10915815076123278,0.0,0.0,-18176913.244636
6910.0,4662304.896643,-81221483.98001297,-0.08795730253353203,0.0,0.0,-4662304.896643
6915.0,1890051.078132,-41663419.520908,-0.10812357142857142,0.0,0.0,-1890051.078132
6920.0,3582826.182731,-83689188.28375,-0.10678226514486391,0.0,0.0,-3582826.182731
6925.0,6573205.162072,-328305271.445959,-0.21806403107861058,0.0,0.0,-6573205.162072
6930.0,4924674.3724299995,-73883326.952658,-0.0669415211970075,0.0,0.0,-4924674.3724299995
6935.0,3227013.8147019995,10196766.390610985,0.013695841035120141,0.0,0.0,-3227013.8147019995
6940.0,6709103.330097,-87238366.76817004,-0.05055143540669857,0.0,0.0,-6709103.330097
6945.0,1923492.3488459997,-126587457.68991199,-0.2274027194066749,0.0,0.0,-1923492.3488459997
6950.0,6911746.421152,-181035557.57582098,-0.08378914012738853,0.0,0.0,-6911746.421152
6955.0,1630778.0163,7340290.112524016,0.013624010217113675,0.0,0.0,-1630778.0163
6960.0,4985295.276749,-40585661.03697099,-0.02063060510668065,0.0,0.0,-4985295.276749
6965.0,2073427.5934669997,-78976927.90863302,-0.08088562367864693,0.0,0.0,-2073427.5934669997
6970.0,3356443.918021,15157909.63851099,0.007836677339025253,0.0,0.0,-3356443.918021
6975.0,1783190.3920849997,-19126480.190836005,-0.017200742574257428,0.0,0.0,-1783190.3920849997
6980.0,2736679.462628,-10634186.468654003,-0.005511626248216833,0.0,0.0,-2736679.462628
6985.0,909657.61078,9174605.739466,0.013059157688540648,0.0,0.0,-909657.61078
6990.0,1066542.5844999999,-31750215.83937599,-0.02644263610315186,0.0,0.0,-1066542.5844999999
6995.0,1516210.6999650002,24320404.958953,0.011711298873426111,0.0,0.0,-1516210.6999650002
7000.0,3146644.67027,-133396678.40455398,-0.027144301316157936,0.0,0.0,-3146644.67027
7005.0,584258.908709,2825856.1845319993,0.002469512928442573,0.0,0.0,-584258.908709
7010.0,585428.6650919999,-27777103.879917003,-0.023746058823529415,0.0,0.0,-585428.6650919999
7015.0,281842.47910399997,-1434396.562354,-0.002074228855721393,0.0,0.0,-281842.47910399997
7020.0,291751.00376,-3733174.282545999,-0.004555331654072208,0.0,0.0,-291751.00376
7025.0,732680.3509519999,-48235.24849899858,-1.723205506391261e-05,0.0,0.0,-732680.3509519999
7030.0,381547.00845499994,-16133968.126326,-0.011008169014084508,0.0,0.0,-381547.00845499994
7035.0,486343.41853200004,-6212369.7225159975,-0.002721857099788965,0.0,0.0,-486343.41853200004
7040.0,884267.0163489999,1298016.729935998,0.0002509177972865126,0.0,0.0,-884267.0163489999
7045.0,62065.897498,1139961.999833,0.0030566420664206637,0.0,0.0,-62065.897498
7050.0,1392147.714168,-175989022.11196202,-0.02689702387212115,0.0,0.0,-1392147.714168
7055.0,34266.981102000005,1233611.319672,0.0036000000000000003,0.0,0.0,-34266.981102000005
7060.0,407625.69487600005,-27088599.034723006,-0.007707067345340642,0.0,0.0,-407625.69487600005
7065.0,60896.141115000006,1696834.8473399996,0.0021222030981067124,0.0,0.0,-60896.141115000006
7070.0,255970.22027999998,3534728.55263,0.001408168859649123,0.0,0.0,-255970.22027999998
7075.0,261750.192996,-24801106.023167,-0.011228442367601246,0.0,0.0,-261750.192996
7080.0,183858.17972800002,-2736060.1798369996,-0.0015722815342032424,0.0,0.0,-183858.17972800002
7085.0,46446.209324999996,1258726.677307,0.002710074074074074,0.0,0.0,-46446.209324999996
7090.0,48372.86689700001,1342673.900087,0.0015256450351837376,0.0,0.0,-48372.86689700001
7095.0,0.0,479531.30783099995,0.0023,0.0,0.0,0.0
7100.0,49198.57728500001,-35421599.46122,-0.02184047518031396,0.0,0.0,-49198.57728500001
7105.0,0.0,491022.444064,0.0015787610619469026,0.0,0.0,0.0
7110.0,0.0,1532174.434133,0.0015725282485875708,0.0,0.0,0.0
7115.0,0.0,95988.832605,0.002082089552238806,0.0,0.0,0.0
7120.0,2064.27597,-470035.63836899976,-0.0003898972602739726,0.0,0.0,-2064.27597
7125.0,2752.3679599999996,-773897.061153,-0.000709142496847415,0.0,0.0,-2752.3679599999996
7130.0,0.0,597539.084116,0.0010289099526066352,0.0,0.0,0.0
7135.0,0.0,1307.374781,0.0019,0.0,0.0,0.0
7140.0,619.282791,103901.89049000014,0.00019842312746386336,0.0,0.0,-619.282791
7145.0,0.0,41835.992992,0.0019,0.0,0.0,0.0
7150.0,27248.442803999995,-25179212.571672,-0.027105777777777774,0.0,0.0,-27248.442803999995
7155.0,0.0,550.473592,0.0008,0.0,0.0,0.0
7160.0,0.0,190051.00763799998,0.001353921568627451,0.0,0.0,0.0
7170.0,0.0,1651.4207760000002,0.0008,0.0,0.0,0.0
7175.0,1100.947184,-631255.591626,-0.0008915451895043733,0.0,0.0,-1100.947184
7180.0,0.0,3509.2691489999993,0.0017,0.0,0.0,0.0
7190.0,0.0,0.0,0.0,0.0,0.0,0.0
7200.0,963.3287859999999,-772039.21278,-0.001252232142857143,0.0,0.0,-963.3287859999999
7210.0,0.0,0.0,0.0,0.0,0.0,0.0
7220.0,0.0,0.0,0.0,0.0,0.0,0.0
7225.0,0.0,326224.412459,0.0012250645994832043,0.0,0.0,0.0
7250.0,0.0,390423.395126,0.0012254859611231103,0.0,0.0,0.0
7275.0,0.0,391317.914713,0.0007029666254635352,0.0,0.0,0.0
7300.0,688.09199,-1014522.830056,-0.003502137767220903,0.0,0.0,-688.09199
7325.0,344.045995,-496458.370785,-0.002531578947368421,0.0,0.0,-344.045995
7350.0,0.0,36262.447873,0.0006349397590361445,0.0,0.0,0.0
7375.0,550.473592,-1210147.3828130001,-0.02883114754098361,0.0,0.0,-550.473592
7400.0,1100.947184,-2420707.62082,-0.02792063492063492,0.0,0.0,-1100.947184
7425.0,0.0,10871.853442,0.0005448275862068966,0.0,0.0,0.0
7450.0,0.0,5642.354318,0.0006307692307692306,0.0,0.0,0.0
7500.0,1032.1379849999998,-3107905.091233,-0.07924035087719297,0.0,0.0,-1032.1379849999998
7600.0,0.0,8669.959073999999,0.0003,0.0,0.0,0.0
7800.0,137.618398,-638067.702327,-0.05795625,0.0,0.0,-137.618398
