strike,call_gex,put_gex,call_dex,put_dex,net_gex
5.5,1766801.10462,4916369.950980001,2011450.7049600002,-2955849.15162,-3149568.846360001
6.0,7420861.730520001,6503735.867880001,5516704.4299800005,-8229938.68092,917125.86264
6.5,5095734.40272,674595.3696,2383779.93804,-1497598.98618,4421139.03312
