strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,1134.0326264312191,1450.074505928444,0.0,0.0,-316.04187949722495,0.0
58.0,2020.84986489609,2258.596907825042,0.0,0.0,-237.74704292895194,0.0
59.0,0.0,2088.979557589299,0.0,0.0,-2088.979557589299,0.0
60.0,241500.27225004515,157994.4962934549,0.0,0.0,83505.77595659025,0.0
61.0,107292.00483798419,28265.098048716263,0.0,0.0,79026.90678926793,0.0
61.5,0.0,2663.1708784322354,0.0,0.0,-2663.1708784322354,0.0
62.0,87073.28690367735,307361.2606087072,0.0,0.0,-220287.97370502987,0.0
62.5,0.0,8062.422923174673,0.0,0.0,-8062.422923174673,0.0
63.0,16942.986688242236,60994.752077672056,0.0,0.0,-44051.76538942982,0.0
63.5,0.0,3455.846350520414,0.0,0.0,-3455.846350520414,0.0
64.0,407360.6983993573,43645.78911421685,0.0,0.0,363714.90928514046,0.0
64.5,115349.52740821094,823.9251957729352,0.0,0.0,114525.60221243801,0.0
65.0,911895.3568053576,405029.66355567914,0.0,0.0,506865.6932496785,0.0
65.5,2812.0926445249875,4921.162127918728,0.0,0.0,-2109.069483393741,0.0
66.0,429836.9936482845,52403.92955944253,0.0,0.0,377433.064088842,0.0
66.5,3776.011849385185,0.0,0.0,0.0,3776.011849385185,0.0
67.0,118236.32970632587,33197.12334062226,0.0,0.0,85039.2063657036,0.0
67.5,7479.802987937643,1869.9507469844107,0.0,0.0,5609.8522409532325,0.0
68.0,94866.328358618,100270.1065562608,0.0,0.0,-5403.778197642794,0.0
68.5,2118.1177239062986,706.0392413020995,0.0,0.0,1412.078482604199,0.0
69.0,19289.49263288913,126373.21809023625,0.0,0.0,-107083.72545734711,0.0
69.5,1350.0080728013304,810.0048436807982,0.0,0.0,540.0032291205322,0.0
70.0,234353.29681700838,18787.817044401516,0.0,0.0,215565.47977260686,0.0
70.5,1701.0565070012692,0.0,0.0,0.0,1701.0565070012692,0.0
71.0,7908.492261131645,5222.589229049199,0.0,0.0,2685.903032082446,0.0
71.5,478.6504662503865,102.56795705365425,0.0,0.0,376.08250919673225,0.0
72.0,5780.404035631807,9165.740263671152,0.0,0.0,-3385.336228039345,0.0
72.5,532.2761370544048,0.0,0.0,0.0,532.2761370544048,0.0
73.0,2206.364962020178,2580.6590180771727,0.0,0.0,-374.2940560569946,0.0
74.0,1144.0995629769113,796.5744397518428,0.0,0.0,347.52512322506857,0.0
75.0,1216.280536050145,319.54352544749366,0.0,0.0,896.7370106026513,0.0
