strike,call_gex,put_gex,call_dex,put_dex,net_gex
5.5,2243.5,5977.966,261233.781,-3425.504,-3734.4660000000003
6.0,738480.716,1676379.096,1730566.031,-825600.9490000001,-937898.3799999999
6.5,1728821.229,2081423.15,1330692.283,-1190025.474,-352601.92099999986
7.0,5706671.723999999,638675.093,3766921.753,-909526.438,5067996.630999999
