strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.0,7994207.221000001,9010932.1225,59280522.901599996,-13183389.1728,0.2946809405744432,-1016724.9014999997
16.5,3941061.3781,4953635.055600001,19413321.235000003,-5534655.8806,0.25955969793322736,-1012573.6775000007
17.0,27735738.676799998,21113375.6834,87222075.3327,-24622443.938400004,0.29703905359753946,6622362.993399996
17.5,18626247.5707,3795907.2073999997,32373186.299300004,-5393273.5857,0.39814655411232786,14830340.363300001
18.0,44802241.9306,7097203.867600001,64852062.86790001,-15964254.105800001,0.2732726337672623,37705038.063
18.5,17453147.4425,1481609.9221,17528096.3396,-3991359.0178,0.19315077957193036,15971537.520399999
19.0,16096174.479,2240169.4238,25184178.2192,-10246866.622299999,0.1329570108926967,13856005.0552
19.5,4288586.302,79105.61120000001,4437307.798,-859412.4616,0.10455793396128765,4209480.6908
20.0,19166794.315899998,3100915.6255,26856742.6743,-27553434.593300004,-0.002728022301893864,16065878.690399997
20.5,996508.4052,12375.570900000002,1117968.8982,-397326.8607,0.05058584037792144,984132.8343
21.0,4279487.435300001,395855.8681000001,7756104.771800001,-5211984.9936,0.040597546983184976,3883631.567200001
