strike,call_gex,put_gex,net_gex
5.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0
11.0,0.0,493.9240000000001,-493.9240000000001
12.0,0.0,2293.9460000000004,-2293.9460000000004
13.0,560.12,1616.71,-1056.5900000000001
14.0,1054.044,0.0,1054.044
15.0,1526.3270000000002,0.0,1526.3270000000002
16.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0
26.0,86.56400000000001,0.0,86.56400000000001
27.0,40.736000000000004,0.0,40.736000000000004
28.0,0.0,0.0,0.0
29.0,171.85500000000002,0.0,171.85500000000002
30.0,34.371,0.0,34.371
