strike,call_gex,put_gex,call_dex,put_dex,net_gex
6.0,630721.871,1453699.1105000004,1669191.2965,-803001.914,-822977.2395000004
6.5,1870101.961,1579177.9250000003,1555379.1435,-994789.8545,290924.0359999996
7.0,5732120.771,497386.7210000001,4112265.4495000006,-759133.9275,5234734.05
7.5,1368827.4470000002,2620.0915,837481.2940000001,-6863.051000000001,1366207.3555
