strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.5,66911.0178,75532.6231,878525.6687,-97301.54440000001,0.4155250758341759,-8621.605299999996
17.0,820354.1182,1195511.3355,6642556.513300001,-1005539.8431,0.28313665616346795,-375157.2173
17.5,20388.225000000002,248393.78480000002,128685.34350000002,-183722.5252,-0.029214631685166494,-228005.55980000002
18.0,3172471.113300001,2857235.8873,11722437.0382,-2265231.4099,0.3374844515297469,315235.2260000007
18.5,861671.5928000001,3703025.5756,1681265.6912,-2253583.9829,-0.04981166446062211,-2841353.9828
19.0,18206058.735600002,2685123.9097,23318545.782800004,-3365818.4015000006,0.37414577050582826,15520934.825900001
19.5,8159853.5406,50775.51990000001,5526324.481800001,-85921.9683,0.2624840410896084,8109078.0207
20.0,13182257.710700002,465878.07000000007,11535231.3107,-2801423.0976,0.14620427380346232,12716379.640700001
20.5,94795.266,0.0,46634.7617,-30212.9732,0.022437662337662333,94795.266
21.0,931877.6139000001,0.0,632326.3983000001,-20752.6467,0.06846384337092998,931877.6139000001
21.5,36403.57970000001,0.0,43681.93840000001,0.0,0.1269524861878453,36403.57970000001
