strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,1.6633473319567715e-05,9.245675708511358e-06,0.0,0.0,7.387797611056357e-06,0.0
58.0,0.009750540865836661,0.02193871694813249,0.0,0.0,-0.012188176082295828,0.0
59.0,0.06500610966329007,2.3012162820804685,0.0,0.0,-2.2362101724171786,0.0
60.0,181.2342195317425,72.07842118856534,0.0,0.0,109.15579834317715,0.0
61.0,245.11362308832219,815.0027967686713,0.0,0.0,-569.8891736803491,0.0
61.5,3.136687406233995,15.683437031169975,0.0,0.0,-12.54674962493598,0.0
62.0,1087.3580172418733,2688.6044124953173,0.0,0.0,-1601.246395253444,0.0
62.5,49.301690974224336,427.2813217766109,0.0,0.0,-377.97963080238657,0.0
63.0,1586.6003467743244,6413.9162954706735,0.0,0.0,-4827.315948696349,0.0
63.5,9634.034132797127,20884.51694559377,0.0,0.0,-11250.482812796641,0.0
64.0,49850.44346221929,54014.28560755548,0.0,0.0,-4163.842145336188,0.0
64.5,27868.69513669759,34835.86892087199,0.0,0.0,-6967.173784174396,0.0
65.0,716850.8541941958,251489.36018916138,0.0,0.0,465361.49400503444,0.0
65.5,19183.630294089973,59335.41463055735,0.0,0.0,-40151.784336467375,0.0
66.0,477713.7451269091,194783.92704529455,0.0,0.0,282929.81808161456,0.0
66.5,29647.01624840832,44069.889017904265,0.0,0.0,-14422.872769495945,0.0
67.0,535773.6237941391,210973.1302486079,0.0,0.0,324800.49354553124,0.0
67.5,679034.5418286446,21538.658254998743,0.0,0.0,657495.8835736458,0.0
68.0,531902.6848643688,288217.03621720447,0.0,0.0,243685.6486471643,0.0
68.5,712294.2901776232,17871.1829076823,0.0,0.0,694423.1072699409,0.0
69.0,304344.6325772682,861894.02094628,0.0,0.0,-557549.3883690118,0.0
69.5,56613.98762731665,122471.07527541969,0.0,0.0,-65857.08764810304,0.0
70.0,2123898.008363278,209241.02808361323,0.0,0.0,1914656.980279665,0.0
70.5,69571.50003201904,0.0,0.0,0.0,69571.50003201904,0.0
71.0,239974.20350851587,123357.52596083822,0.0,0.0,116616.67754767765,0.0
71.5,127998.6884262143,1529.864801906944,0.0,0.0,126468.82362430736,0.0
72.0,198937.0725689873,164371.296558849,0.0,0.0,34565.7760101383,0.0
72.5,31877.399427685847,1517.9714013183739,0.0,0.0,30359.428026367474,0.0
73.0,50703.741304637035,45217.76273725008,0.0,0.0,5485.978567386956,0.0
74.0,171361.7483573395,13683.831920109895,0.0,0.0,157677.9164372296,0.0
75.0,81859.65265876173,4506.767722504299,0.0,0.0,77352.88493625743,0.0
76.0,1111.157504339717,982.3276487640975,0.0,0.0,128.8298555756195,0.0
77.0,194.74011871988162,3.6975971908838288,0.0,0.0,191.04252152899778,0.0
78.0,19.4351956893819,5.101738868462749,0.0,0.0,14.33345682091915,0.0
79.0,1.9850929463986513,0.0413561030499719,0.0,0.0,1.9437368433486795,0.0
80.0,6.378437703544441,0.3852747606167783,0.0,0.0,5.993162942927663,0.0
81.0,0.037914475300493064,0.001579769804187211,0.0,0.0,0.03633470549630585,0.0
82.0,0.009943705046774292,0.004299980560767261,0.0,0.0,0.005643724486007031,0.0
