strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
23.5,0.003982881156504826,0.11834846865042911,0.0,0.0,-0.11436558749392428,0.0
24.0,53.39464885221161,100.93908688144724,0.0,0.0,-47.54443802923563,0.0
24.5,1.7701540736653036,22.303941328182823,0.0,0.0,-20.53378725451752,0.0
25.0,4175.851601588852,16101.2264816892,0.0,0.0,-11925.37488010035,0.0
25.5,254.93696598861706,1452.7360442843415,0.0,0.0,-1197.7990782957245,0.0
26.0,167095.37242546427,537803.2907235724,0.0,0.0,-370707.9182981081,0.0
26.5,10309.075857056057,52911.64235067326,0.0,0.0,-42602.5664936172,0.0
27.0,1720278.9587368772,2170082.0493603335,0.0,0.0,-449803.0906234563,0.0
27.5,342121.19472612755,276066.315576487,0.0,0.0,66054.87914964056,0.0
28.0,7420951.983272903,7930099.729668979,0.0,0.0,-509147.74639607593,0.0
28.5,1520269.1417044105,546225.1833753198,0.0,0.0,974043.9583290907,0.0
29.0,10511101.804173587,6421244.603021972,0.0,0.0,4089857.201151615,0.0
29.5,1342803.365165248,299977.91878603504,0.0,0.0,1042825.446379213,0.0
30.0,23079499.156938564,3838653.650558513,0.0,0.0,19240845.50638005,0.0
31.0,4482925.704422759,497290.76713337103,0.0,0.0,3985634.937289388,0.0
32.0,846243.5567066108,76171.74871633256,0.0,0.0,770071.8079902782,0.0
33.0,79139.86494504429,7068.443420115015,0.0,0.0,72071.42152492928,0.0
34.0,5330.348989721615,79.58977160884484,0.0,0.0,5250.75921811277,0.0
