strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
22.5,1.5710733656002454e-11,1.6952075574501413e-10,0.0,0.0,-1.5381002208901167e-10,0.0
23.0,8.437493732738318e-07,5.374284099766961e-06,0.0,0.0,-4.530534726493129e-06,0.0
23.5,7.91614951156521e-06,0.00018142257405193716,0.0,0.0,-0.00017350642454037193,0.0
24.0,0.16302997634115196,0.2350403945380552,0.0,0.0,-0.07201041819690324,0.0
24.5,0.5225658512081063,4.900125686738309,0.0,0.0,-4.377559835530203,0.0
25.0,704.447731814443,2810.4723354085477,0.0,0.0,-2106.0246035941045,0.0
25.5,1306.2270765594528,9101.061212493303,0.0,0.0,-7794.83413593385,0.0
26.0,207206.5441187416,555568.126483561,0.0,0.0,-348361.58236481936,0.0
26.5,99326.07562065509,851459.7140375893,0.0,0.0,-752133.6384169342,0.0
27.0,5848469.4427552065,20072270.612960733,0.0,0.0,-14223801.170205526,0.0
27.5,1497082.186235363,8318215.561981289,0.0,0.0,-6821133.375745926,0.0
28.0,17200686.648929365,19754732.742192283,0.0,0.0,-2554046.0932629183,0.0
28.5,10639380.11131393,5590750.398843106,0.0,0.0,5048629.712470824,0.0
29.0,4730122.944718301,5011765.1698392145,0.0,0.0,-281642.22512091324,0.0
29.5,532959.8600043663,475239.386333434,0.0,0.0,57720.47367093223,0.0
30.0,705862.7013832316,166316.68911539754,0.0,0.0,539546.012267834,0.0
30.5,13559.596205119917,5909.567925496931,0.0,0.0,7650.028279622986,0.0
31.0,2280.602516576764,379.20470177901694,0.0,0.0,1901.3978147977473,0.0
31.5,51.974621740794554,8.347959047476353,0.0,0.0,43.6266626933182,0.0
32.0,6.525811775249394,0.5016214997653631,0.0,0.0,6.02419027548403,0.0
33.0,0.0025305929197441553,9.766549439175095e-05,0.0,0.0,0.0024329274253524044,0.0
