strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
14.0,258066.5625,5695939.21875,1749447.8125,-7686596.25,-0.12151114451088868,-5437872.65625
14.5,217993.4375,7132649.218749999,991757.34375,-6410832.34375,-0.1354610006639847,-6914655.781249999
15.0,6709150.625,24997426.09375,23980754.531250004,-37065594.53125,-0.08596076370355163,-18288275.46875
15.5,4890629.6875,8849358.28125,9208859.53125,-12125523.437500002,-0.06610705457378618,-3958728.59375
16.0,13567077.03125,11746825.78125,23551516.874999996,-27368249.84375,-0.03705453566335972,1820251.25
16.5,9775626.25,4338239.0625,11347733.90625,-12959400.9375,-0.02742679483088706,5437387.1875
17.0,15622826.71875,7336008.28125,23502649.53125,-32987096.5625,-0.06866567986425338,8286818.4375
17.5,4403141.875,636097.5,4914018.125,-3919154.375,0.026453645768415794,3767044.375
18.0,8099990.9375,1278570.0,11058520.625,-9465507.03125,0.018374521500919155,6821420.9375
18.5,1863380.15625,111519.6875,1949869.21875,-1871085.3125000002,0.003094305001534215,1751860.46875
