strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.5,10166.413399999996,37283.265999999996,944342.948,-24438.922599999998,0.48167255489021954,-27116.8526
17.0,673206.8240000001,1003342.7968,6888657.0042,-706677.8993999999,0.3093695917588707,-330135.9727999999
17.5,10061.9646,235969.0898,145058.7984,-163722.73159999997,-0.009461062801932362,-225907.12519999998
18.0,3065335.5548,2733047.8986,12214017.192200001,-1870735.9503999997,0.3685111571370366,332287.6562000001
18.5,1474166.157,3828746.116,3183648.2175999996,-1735992.8051999998,0.1080405974395448,-2354579.959
19.0,22824092.308799997,9466472.2576,25805479.999599997,-10837348.653199999,0.20898859408680842,13357620.051199997
19.5,13071299.778199999,122411.32519999999,7985157.075799999,-178236.92159999997,0.2615061418629892,12948888.452999998
20.0,13591348.828599999,778557.1619999998,10637291.8436,-2687436.175,0.13666327326343378,12812791.666599998
20.5,98977.43639999999,5059.6676,44157.8268,-26711.0652,0.021042758620689658,93917.76879999999
21.0,854240.0382,133.61059999999998,502155.14119999995,-20755.958799999997,0.05289432460732984,854106.4275999999
21.5,17548.1608,0.0,8772.174399999998,0.0,0.024744086021505372,17548.1608
22.0,376939.8994,1707.9666,212004.18939999997,-21212.445799999994,0.019114111132327666,375231.9328
