strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
23.5,0.855178472593491,3.838511006755517,0.0,0.0,-2.983332534162026,0.0
24.0,359.5519841580243,440.87287736512314,0.0,0.0,-81.32089320709883,0.0
24.5,84.35536021119826,462.1027781325641,0.0,0.0,-377.7474179213658,0.0
25.0,15464.372136553302,44087.82688620712,0.0,0.0,-28623.454749653818,0.0
25.5,1913.3504989898822,11051.740941926633,0.0,0.0,-9138.39044293675,0.0
26.0,218959.71704566065,326324.17996683106,0.0,0.0,-107364.4629211704,0.0
26.5,20992.840314868652,147039.980231183,0.0,0.0,-126047.13991631435,0.0
27.0,1715413.0663610504,4798539.658896595,0.0,0.0,-3083126.592535545,0.0
27.5,138797.95346395625,767222.941661261,0.0,0.0,-628424.9881973048,0.0
28.0,6629717.359689568,4356843.2957234,0.0,0.0,2272874.063966168,0.0
28.5,5825705.144237964,982102.0567193615,0.0,0.0,4843603.087518603,0.0
29.0,8918753.702392092,3875026.1406226507,0.0,0.0,5043727.561769441,0.0
29.5,1499152.367803672,1216162.4014435117,0.0,0.0,282989.9663601604,0.0
30.0,40629527.78784579,3036615.8293410335,0.0,0.0,37592911.95850476,0.0
30.5,1219333.9784181921,605436.8626577754,0.0,0.0,613897.1157604167,0.0
31.0,2748154.1104694908,417778.86624686734,0.0,0.0,2330375.2442226233,0.0
31.5,403022.9077854855,138021.54376215258,0.0,0.0,265001.36402333295,0.0
32.0,1505491.5591156238,48207.74135631601,0.0,0.0,1457283.8177593078,0.0
33.0,110574.80630043206,7785.996243514053,0.0,0.0,102788.81005691801,0.0
34.0,9981.327893887477,972.7994698611145,0.0,0.0,9008.528424026363,0.0
