strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
2.0,0.002215373418613095,0.004860944845860436,0.0,0.0,-0.0026455714272473414,0.0
2.5,1209505.5510158152,282889.9094320324,0.0,0.0,926615.6415837829,0.0
