strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,0.07721242417222961,0.029522397477617205,0.0,0.0,0.047690026694612406,0.0
60.0,921.2453429040596,2047.2118731201326,0.0,0.0,-1125.966530216073,0.0
65.0,80700.81858649648,235674.95693401626,0.0,0.0,-154974.1383475198,0.0
66.0,10366.912359625196,25446.057609989115,0.0,0.0,-15079.14525036392,0.0
67.0,26373.37852183164,14769.091972225719,0.0,0.0,11604.286549605922,0.0
68.0,147299.86580280596,289555.215653461,0.0,0.0,-142255.34985065504,0.0
69.0,351110.5713545368,137788.07291927448,0.0,0.0,213322.49843526233,0.0
70.0,397944.11566709325,190398.22473224966,0.0,0.0,207545.8909348436,0.0
71.0,33394.43389900875,1834.859005440041,0.0,0.0,31559.574893568708,0.0
72.0,32930.63736224709,20955.86013961179,0.0,0.0,11974.777222635304,0.0
73.0,14633.765212563661,12816.500251526344,0.0,0.0,1817.2649610373173,0.0
74.0,4303.982636750775,1015.090244516692,0.0,0.0,3288.8923922340828,0.0
75.0,8424.844523627746,3882.487549139926,0.0,0.0,4542.35697448782,0.0
76.0,124.51383914512715,1416.3449202758216,0.0,0.0,-1291.8310811306944,0.0
77.0,100.87002007800729,4.728282191156591,0.0,0.0,96.14173788685069,0.0
78.0,168.08898985208046,3.0247376065927076,0.0,0.0,165.06425224548775,0.0
