strike,call_gex,put_gex,net_gex
28.0,0.0,1.200264287209251,-1.200264287209251
29.0,0.0,6.461034075249476,-6.461034075249476
30.0,24.135879464016906,820.6199017765748,-796.484022312558
31.0,0.0,1271.318058413431,-1271.318058413431
32.0,270.3797579472255,2163.038063577804,-1892.6583056305788
33.0,0.0,15554.128550255862,-15554.128550255862
34.0,1690.5684665787976,21977.39006552437,-20286.82159894557
35.0,6338.980276230922,3169.490138115461,3169.490138115461
36.0,6629.282914886997,4079.5587168535367,2549.72419803346
37.0,1626.5575685780427,2091.2883024574835,-464.7307338794408
38.0,770.8263171393938,1618.735265992727,-847.9089488533331
39.0,133.63123966872098,152.72141676425255,-19.090177095531573
40.0,93.88960532141775,39.72252532829212,54.167079993125625
41.0,6.392172566405121,11.718983038409387,-5.326810472004266
