strike,call_gex,put_gex,net_gex
20.0,0.783540350535548,0.41394584556594993,0.3695945049695981
21.0,3.307378935208145,7.717217515485672,-4.409838580277526
22.0,198.17524115108955,817.4728697482445,-619.2976285971549
23.0,779.5291955588528,0.0,779.5291955588528
24.0,7316.085971617374,10974.12895742606,-3658.0429858086873
25.0,24520.787972941114,24520.787972941114,0.0
26.0,7419.291796614598,2853.5737679286917,4565.718028685906
27.0,812.8227950240906,406.4113975120453,406.4113975120453
28.0,613.95502689474,736.746032273688,-122.79100537894806
29.0,49.568829425742706,14.870648827722814,34.69818059801989
