strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.0,15712752.3756,14289217.265400002,63388155.841199994,-15583532.3682,0.2986283730748016,1423535.110199999
16.5,34572741.638399996,8261586.907800001,71324822.808,-8016621.202199999,0.507265062585034,26311154.730599996
17.0,71319844.272,12567542.900400002,85281513.6018,-25154936.1,0.27386740682305083,58752301.3716
17.5,27765872.4222,1792548.036,24199433.4648,-3712419.0738000004,0.24070582543640895,25973324.386200003
18.0,20680287.0336,1580600.7894000001,30583349.219400004,-8674568.8644,0.18012225510588695,19099686.2442
18.5,5659734.546,311652.9576,7041243.476999999,-1887663.7134,0.12647254771230934,5348081.5884
19.0,7695702.428400001,559077.8766,10020053.367,-3513440.6418000003,0.08487103875968992,7136624.5518000005
19.5,1892151.867,31863.1398,1921455.2718,-832159.236,0.03833385718553929,1860288.7272
20.0,13514874.2502,2497957.8546000007,19499995.3476,-22067724.3618,-0.013288294376098407,11016916.395599999
20.5,367505.1018,12841.8042,461414.01060000004,-135509.9088,0.049633850530126714,354663.2976
21.0,1171975.0518,97137.6558,1519715.4335999999,-1559294.625,-0.0017452306079664527,1074837.396
