strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
22.0,21.690062776849683,96.63207938164166,0.0,0.0,-74.94201660479197,0.0
23.0,1558.61350523132,14618.237282280794,0.0,0.0,-13059.623777049474,0.0
24.0,88311.80989715522,165512.28777105763,0.0,0.0,-77200.4778739024,0.0
25.0,658256.1894398273,2498211.4972800715,0.0,0.0,-1839955.3078402441,0.0
26.0,4592938.039744963,11083397.066822134,0.0,0.0,-6490459.027077171,0.0
27.0,8537480.834110675,9925231.700061671,0.0,0.0,-1387750.865950996,0.0
28.0,9384295.593554426,10125868.404569931,0.0,0.0,-741572.8110155053,0.0
29.0,4654028.112908038,2072748.9720704588,0.0,0.0,2581279.1408375795,0.0
30.0,4728246.272956818,799093.7349769151,0.0,0.0,3929152.537979903,0.0
31.0,442744.9091469462,58682.00636026378,0.0,0.0,384062.9027866824,0.0
32.0,44894.3687407601,6371.558426425182,0.0,0.0,38522.81031433492,0.0
