strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.0,104449.69038599999,38468.557518999994,2424664.013436,-35978.876658,0.18395501370653589,65981.132867
16.5,7644.963294,23075.026933999998,164169.057626,-18397.109752999997,0.3027536964980545,-15430.063639999997
17.0,647.852842,199612.67819099998,6066179.640866,-179775.416675,0.29914747215081405,-198964.825349
17.5,10880.855222,65457.492412,71630.829311,-55874.591062,0.032471428571428575,-54576.63719
18.0,935820.9947319999,2595743.813625,13790341.539683001,-1379264.2747449998,0.5119456105100464,-1659922.818893
18.5,1586746.360332,1878166.980436,2171696.7755819997,-1002242.023051,0.18103593387470995,-291420.620104
19.0,27423701.853473995,21878493.506405,17390360.487707,-22429134.886634,-0.06187623199742328,5545208.347068995
19.5,5041326.092307,1166676.55421,2198855.26132,-3523850.5259330003,-0.06485407611187528,3874649.5380970007
20.0,15644873.694373,690223.879189,7327590.903067,-2812982.6604339997,0.04235848230765174,14954649.815184
20.5,1088376.2878480002,8860.108908,657035.3785369999,-61637.071604000004,0.05543375196232339,1079516.1789400002
21.0,5874877.951664,13458.964810999998,4025731.143979,-96015.613104,0.054874882272917536,5861418.986853
21.5,18177.724074,7937.602432,19731.221982,-62844.161211,-0.14846516129032256,10240.121642000002
