strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
13.5,42092.0648,1055031.1406,336238.1928,-993315.2208,-0.05700792811839324,-1012939.0758
14.0,461333.60529999994,7284114.6953,2254707.5309,-9469399.9264,-0.14060605206138138,-6822781.09
14.5,388336.9768,11956961.821,1077559.9658000001,-11854853.5044,-0.22164181413850345,-11568624.8442
15.0,7031304.310300001,43169406.063,20706360.1468,-62202903.619,-0.2199486700517449,-36138101.7527
15.5,7980916.132300001,13937025.5435,9242046.638700001,-23140260.2025,-0.22308587004351438,-5956109.4112
16.0,21755002.302400004,16376727.924600001,24108635.5368,-46428703.2791,-0.14734454118616974,5378274.377800003
16.5,14238351.7027,4367345.9666,11339955.6845,-17521339.9453,-0.06230813491149696,9871005.7361
17.0,14556832.933900002,6427905.265,19827072.5452,-36251744.3575,-0.10187147634206475,8128927.668900003
17.5,4239059.5645,720106.383,4021021.4017000003,-11199493.0497,-0.11535428291727852,3518953.1815000004
18.0,7310164.5442,1161173.7319000002,9720470.131600002,-11953671.3795,-0.021815652988960637,6148990.8123
