strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
17.0,164816.0795,1434912.9139999999,1905227.0684999998,-1062040.2605,0.02833941783297194,-1270096.8344999999
17.5,6891.961499999999,25241.396,104224.3735,-20427.795000000002,0.21219158415841582,-18349.434500000003
18.0,810890.99,1821026.1960000002,5197708.061000001,-1710383.5575,0.18621961582628668,-1010135.2060000002
18.5,39803.8,284680.453,420265.568,-139493.551,0.14011453658536585,-244876.653
19.0,5455084.7885,4245819.147500001,14834732.567499999,-3176094.173,0.3320248260119147,1209265.640999999
19.5,8104602.057499999,3656205.8099999996,6060976.238,-2674194.6475,0.1987345531719628,4448396.2475
20.0,47481968.46450001,10081056.814,49431136.6995,-17466095.902000003,0.18551545356555282,37400911.650500014
20.5,3472282.1470000003,107504.47249999999,1976507.1505,-901323.6205000001,0.06422585542450077,3364777.6745
21.0,18538868.7215,0.0,13093303.8055,-532585.401,0.10695009321836402,18538868.7215
21.5,117211.634,0.0,73295.1005,0.0,0.05489180087847731,117211.634
22.0,6837075.070499999,0.0,5601104.1295,-21401.385000000002,0.06458774581909525,6837075.070499999
22.5,1229.6950000000002,0.0,1008.78,0.0,0.03685714285714286,1229.6950000000002
