strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
23.0,0.08375419677893253,0.645532652529912,0.0,0.0,-0.5617784557509795,0.0
23.5,0.06436886883459353,1.915366340931807,0.0,0.0,-1.8509974720972133,0.0
24.0,263.2896927172105,593.0326944588927,0.0,0.0,-329.7430017416822,0.0
24.5,20.34299840964021,870.0022319856129,0.0,0.0,-849.6592335759726,0.0
25.0,39493.150135454125,146468.16257132392,0.0,0.0,-106975.0124358698,0.0
25.5,4526.65699149288,61907.42323603595,0.0,0.0,-57380.766244543076,0.0
26.0,1572967.8376920037,5146054.136729929,0.0,0.0,-3573086.299037925,0.0
26.5,140436.26028978106,7623398.12948925,0.0,0.0,-7482961.869199469,0.0
27.0,9642255.644127747,16709773.544617457,0.0,0.0,-7067517.90048971,0.0
27.5,4337222.697021253,4018549.1173153245,0.0,0.0,318673.5797059289,0.0
28.0,18876739.501483146,19332299.252506215,0.0,0.0,-455559.751023069,0.0
28.5,2287185.723524547,2001085.459875187,0.0,0.0,286100.2636493603,0.0
29.0,5603735.39603478,3160028.673344337,0.0,0.0,2443706.722690443,0.0
29.5,619340.620783523,303703.3429484419,0.0,0.0,315637.27783508104,0.0
30.0,1742829.3008624797,305089.1290306152,0.0,0.0,1437740.1718318644,0.0
31.0,24541.171556213965,3092.204125448285,0.0,0.0,21448.96743076568,0.0
32.0,347.00548599326083,31.638450482211578,0.0,0.0,315.36703551104927,0.0
33.0,1.8081584356444973,0.1836422719475102,0.0,0.0,1.6245161636969871,0.0
