strike,call_gex,put_gex,net_gex
22.0,8.35581491807537e-52,2.25607002788035e-50,-2.172511878699596e-50
23.0,5.124619269101866e-31,1.3324010099664853e-29,-1.2811548172754665e-29
24.0,0.0,2.4361169400659877e-14,-2.4361169400659877e-14
25.0,0.0011321571591175652,0.0022859478945240013,-0.001153790735406436
26.0,32.15571450202641,1254.0728655790301,-1221.9171510770036
27.0,54814.93814615717,221869.9877344457,-167055.04958828853
28.0,6311.562123273645,76264.70898955654,-69953.1468662829
29.0,3.3710769874518984,8.021686846053422,-4.650609858601523
30.0,5.256526730308081e-07,1.5161387015516695e-06,-9.904860285208613e-07
31.0,3.078948514119376e-16,3.403048357710889e-16,-3.240998435915131e-17
32.0,2.9962193116329902e-27,2.7294326605971756e-27,2.6678665103581463e-28
