strike,call_gex,put_gex,net_gex
30.0,0.02781954536366182,1.1962404506374582,-1.1684209052737964
31.0,0.0,6.3510047481993475,-6.3510047481993475
32.0,0.0,73.03539830253189,-73.03539830253189
33.0,0.0,922.1495719794199,-922.1495719794199
34.0,356.8668318328433,4639.268813826962,-4282.401981994119
35.0,3850.2096889403306,2406.381055587706,1443.8286333526244
36.0,10654.811481715411,6556.8070656710215,4098.0044160443895
37.0,7314.840451738519,9143.550564673149,-1828.7101129346302
38.0,7599.599750154199,14508.326795748922,-6908.727045594724
39.0,2550.641013987827,2915.018301700374,-364.37728771254706
40.0,4411.77706015761,1516.5483644291785,2895.228695728432
41.0,460.39427387092053,1035.8871162095709,-575.4928423386503
42.0,257.04711614595874,40.16361189780605,216.8835042481527
43.0,20.66935122258816,5.16733780564704,15.502013416941118
