strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
630.0,282.0987,52224.42600000001,356362.9911,-916422.9435,-0.008254584221748401,-51942.327300000004
635.0,470.16450000000003,78343.8723,497766.7728,-1413162.5877,-0.010670573355817874,-77873.7078
640.0,2936.7198000000003,99703.80720000001,2914260.4035000005,-1779370.1001000002,0.01185925925925926,-96767.0874
645.0,4108.5144,156268.2132,3474175.6899000006,-2717630.3763,0.00534997442455243,-152159.6988
650.0,5699.8404,263313.8199,4537029.558600001,-4417564.3758000005,0.0006049816849816851,-257613.97950000002
655.0,9453.9231,338279.7411,5704144.213500001,-5553706.040100001,0.0006960508701472538,-328825.81799999997
660.0,5757.7068,367740.972,3461134.0500000003,-6178540.194,-0.013811764705882355,-361983.2652
665.0,18734.247,304391.7306,8251647.373800001,-5024380.3794,0.023117512953367874,-285657.48360000004
670.0,16253.225100000001,4285194.9858,5521156.1901,-76765710.906,-0.05252518664675768,-4268941.7606999995
675.0,12723.3747,501007.29120000004,3709901.7036,-8178084.712800001,-0.029683998077847187,-488283.91650000005
676.0,216.999,172984.3695,69410.74680000001,-2648125.5966000003,-0.050282933709449924,-172767.3705
677.0,11305.647900000004,204680.6901,3313987.0281,-3283599.9348,0.0005104495747266161,-193375.0422
678.0,6640.1694,213411.2832,1863934.6104000001,-3499557.3396000005,-0.028159900373599,-206771.1138
679.0,253.16550000000004,248970.186,68904.4158,-4059241.1604000004,-0.06333662456946039,-248717.02049999998
680.0,34625.8071,601810.56,8071820.302500001,-9348924.5172,-0.008174027777777775,-567184.7529000001
681.0,3464.7507000000005,150987.90420000002,740675.4534,-2440674.5526,-0.04776910569105691,-147523.15350000001
682.0,3421.3509,193230.3762,666888.5601000001,-3327173.3340000003,-0.06418551483420594,-189809.0253
683.0,311.0319,113787.0423,68253.4188,-1898791.8831,-0.07810833333333334,-113476.0104
684.0,730.5633,172608.2379,133107.18660000002,-2908495.4634,-0.08077810526315789,-171877.6746
685.0,12151.944000000001,1868267.3571000004,2120167.0296,-27703235.201400004,-0.0669603559257857,-1856115.4131000005
686.0,766.7298000000001,183617.32050000003,133266.31920000003,-2902788.3897,-0.08094820295983086,-182850.59070000003
687.0,12788.474400000001,221613.8454,1955262.2562000004,-3546740.1555000003,-0.03773945111492281,-208825.37099999998
688.0,2242.323,720328.1805,317889.0684,-12203228.097000001,-0.10049798165137615,-718085.8575
689.0,2169.9900000000002,572088.9303,329657.6475,-9826922.6811,-0.10445441527446299,-569918.9403
690.0,151118.1036,3168286.6662000003,21175688.2824,-55150107.784200005,-0.06767933717579251,-3017168.5626000003
691.0,1432.1933999999999,542837.4651,195754.7979,-9110254.5504,-0.11063061041292639,-541405.2717
692.0,5186.2761,244622.9727,634845.0411,-4009729.2219000002,-0.0938784708249497,-239436.69660000002
693.0,4954.8105000000005,280015.5096,658447.299,-4750816.9734000005,-0.10516133828996282,-275060.69909999997
694.0,1099.4616,315646.74539999996,128304.2754,-5430421.6749,-0.12814947552447553,-314547.2838
695.0,192109.21470000004,1257147.5400000003,20998450.7325,-22915947.9294,-0.010569896331738441,-1065038.3253000001
696.0,10821.016800000001,479690.7561,1093964.292,-7748397.7596,-0.11288,-468869.7393
697.0,18213.449399999998,449158.9968,1800614.3022000003,-8255784.8214,-0.11914873164218957,-430945.54740000004
698.0,33410.612700000005,410063.01029999997,3135121.9857000005,-7622321.340600001,-0.09069488304093568,-376652.39759999997
699.0,27211.674600000002,566909.8875000001,2412609.3486,-10538693.867700001,-0.12708450226244344,-539698.2129
700.0,712697.049,14568285.731400004,61010107.9128,-301933551.46140003,-0.1502234439834025,-13855588.682400003
701.0,268000.9983,499025.367,21763314.3411,-9507196.354500001,0.16091187084520417,-231024.36870000005
702.0,138561.09480000002,632573.7849000001,10680227.8488,-11445243.3567,-0.010430276134122294,-494012.69010000007
703.0,254055.1959,451951.0506,18587989.674000002,-8649515.0403,0.15232694013303769,-197895.85470000003
704.0,232919.49330000003,379552.95090000005,16222823.540099997,-7377756.2343,0.1626098404255319,-146633.45760000002
705.0,814361.0805,1190738.6127,55240147.902600005,-24177001.4514,0.17578649201801066,-376377.5321999999
706.0,321259.7862,649572.0399,20188147.533299997,-13406950.4832,0.08363041926851024,-328312.2537
707.0,330728.17590000003,686888.6346000001,20004255.347400002,-14250432.8295,0.06959431321084864,-356160.4587000001
708.0,221360.6799,397202.20290000003,12688119.595800001,-8641674.1431,0.08251017699115044,-175841.52300000004
709.0,283856.39190000005,758136.6396,15420267.2052,-16564944.1635,-0.014244014401440143,-474280.24769999995
710.0,782491.1607000001,3891602.199600001,41873573.7,-91317294.94770001,-0.13554568709101725,-3109111.038900001
711.0,373542.0786,630222.9624,18295012.090800002,-14529710.542500002,0.05159078295341922,-256680.88379999995
712.0,296623.16640000005,490027.1418,13974185.8692,-11169661.860000001,0.0506167101827676,-193403.97539999994
713.0,301968.5751,477593.09910000005,13677606.1026,-10854340.6131,0.053031929347826086,-175624.52400000003
714.0,583843.0428,1200829.0662,24541740.6039,-32064893.4015,-0.059364840182648405,-616986.0234
715.0,1398146.2569000002,2150561.3562,56268491.697,-49053687.2451,0.03204121426276905,-752415.0992999997
716.0,390648.83310000005,1303751.6919,15577605.9468,-29454547.330799997,-0.1315829903978052,-913102.8587999999
717.0,665123.6349,836574.5448,24699368.677500002,-20630528.928,0.043639643134212584,-171450.9099000001
718.0,367140.60810000007,954694.3338,13069075.8069,-23864660.324100003,-0.13278327402135232,-587553.7257
719.0,717181.6950000001,749210.7474,25099992.231300004,-18298838.506500002,0.07809435215946843,-32029.052399999928
720.0,2523061.8396,22757799.0582,80370642.96000001,-596571205.9446001,-0.33899136424092724,-20234737.2186
721.0,733962.951,1486414.2167999998,22281037.7886,-38234435.3703,-0.12690155350978136,-752451.2657999998
722.0,817283.3337000001,3207802.1841,22819361.6745,-78849205.1046,-0.2632935757987763,-2390518.8504
723.0,1113118.0704,1043823.0564000001,29400934.111200005,-28651694.4306,0.006449688667496924,69295.01399999997
724.0,674592.0246,673781.8950000001,17690821.7751,-18568076.3991,-0.012091724825523429,810.1295999998692
725.0,1752874.5222000002,4469846.6682,43174027.0071,-125630876.6532,-0.24808742110990203,-2716972.1459999997
726.0,437441.0508,481629.28050000005,10442042.5131,-14534846.1855,-0.0821230769230769,-44188.229700000025
727.0,513976.5981,565709.1597000001,11639522.561400002,-17624340.5148,-0.1026548387096774,-51732.561600000074
728.0,717051.4956,1643007.9285000002,15228353.2896,-52924124.808900006,-0.2921200112107623,-925956.4329000001
729.0,813008.4534000001,662411.1474,16667360.458200002,-22758233.0562,-0.07558886894075406,150597.3060000001
730.0,3088554.0003,3500475.9687,57995991.80280001,-115935990.6303,-0.16870629738837403,-411921.9684000001
731.0,1318247.2251000002,671431.0725,23312607.634800002,-24350383.652400002,-0.009867400275103133,646816.1526000001
732.0,1166326.2252,11844044.1189,21163659.3045,-420151684.4082001,-0.5687172801319724,-10677717.8937
733.0,3000003.9417000003,1381950.8982000002,53260581.75840001,-56262654.4239,-0.011943453237410065,1618053.0435000001
734.0,1926314.5896000003,2025880.9641,32184705.7827,-81105980.238,-0.21705202182284983,-99566.37449999969
735.0,2607568.4835000006,2499358.3155,42888174.224400006,-105579084.0582,-0.20829093967796203,108210.16800000053
736.0,1360605.4299,1329791.5718999999,21409822.9701,-62768407.41000001,-0.24044587888982338,30813.85800000024
737.0,2625051.3696,440970.9012,42446783.7918,-20948765.1948,0.11185886337975158,2184080.4683999997
738.0,1946632.9293000004,1249473.0087000001,28962154.899900004,-61547100.8715,-0.15839845288326299,697159.9206000003
739.0,1137884.8896,1343144.2437,15356021.0346,-69558537.58560002,-0.3276550065588107,-205259.35409999988
740.0,4069729.4454000005,1916383.2687,51073456.070700005,-104487615.2547,-0.12980277728950607,2153346.1767000007
741.0,1424996.2665000001,1142825.2335,17728355.3688,-65440952.6274,-0.25908256087981146,282171.03300000005
742.0,1633004.2746000001,845457.0372,19391790.1365,-51442195.23810001,-0.1714764705882353,787547.2374000001
743.0,1811710.1844000001,1083562.8066000002,22320697.9725,-69673749.588,-0.2067762160454833,728147.3777999999
744.0,1211136.5187000001,834013.9566,13955965.1865,-56323746.875700004,-0.24620949978982765,377122.5621000001
745.0,3583412.9865000006,861666.8625,43598390.2515,-61639043.3478,-0.045746716801173884,2721746.124000001
746.0,735749.5761000001,287632.1745,9550140.456600001,-21576731.3676,-0.12829243827160497,448117.40160000004
747.0,1282247.091,108846.69840000001,15510611.122200001,-8907526.8513,0.04814731012658227,1173400.3926
748.0,1118817.9108000002,42864.5358,13649685.564600002,-3706133.1543,0.0834157160194175,1075953.3750000002
749.0,423292.716,41714.44110000001,4543713.1278,-3661908.7581,0.016385618279569893,381578.2749
750.0,1899500.7465000001,533520.9747,21100664.4948,-51687122.00940001,-0.10487504960317462,1365979.7718000002
751.0,258785.7741,447430.23809999996,2034647.7237,-45812742.0804,-0.46989899068322977,-188644.46399999995
752.0,174004.2648,293722.6131000001,1510558.9722,-33763944.9384,-0.49765781249999996,-119718.34830000007
753.0,177208.6167,190959.12000000002,1467651.0366000002,-21447096.165000003,-0.36344052631578944,-13750.503300000011
754.0,130322.36610000001,556.9641,1083316.8743999999,-65005.667100000006,0.04092470930232558,129765.40200000002
