strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
563.0,0.0,23353.421000000006,9328137.0,-291917.7625,0.07166185729275971,-23353.421000000006
564.0,0.0,8812.1124,19847100.0,-161065.83220000003,0.19099191270860078,-8812.1124
565.0,0.0,37590.407400000004,116833262.0,-536056.9396,0.24021552336704016,-37590.407400000004
566.0,0.0,6456.923200000001,25536602.0,-99420.7396,0.34701913357400727,-6456.923200000001
567.0,0.0,18748.8938,15546895.0,-253110.06630000006,0.13993589588377725,-18748.8938
568.0,0.0,15507.200800000002,8865038.000000002,-201593.6104,0.10027013782542113,-15507.200800000002
569.0,0.0,7965.302800000001,8600410.0,-103548.9364,0.17545737704918032,-7965.302800000001
570.0,0.0,109039.96740000002,60136713.00000001,-1343159.1082000001,0.07343392827631796,-109039.96740000002
571.0,0.0,13522.490800000001,8468096.0,-189949.97840000002,0.1012368932038835,-13522.490800000001
572.0,0.0,4313.4364000000005,17266977.0,-59686.845400000006,0.44309676320272573,-4313.4364000000005
573.0,0.0,15639.5148,52462501.00000001,-218953.2072,0.3998432405063291,-15639.5148
574.0,0.0,38079.96920000001,9261980.0,-533119.5688,0.04371822398939695,-38079.96920000001
575.0,0.0,97621.26920000002,149448663.0,-1080674.595,0.17019541625559687,-97621.26920000002
576.0,0.0,16148.923700000003,13429871.000000002,-184492.0259,0.08021286057692308,-16148.923700000003
577.0,0.0,10029.401200000002,4035577.0000000005,-145426.3174,0.0717970695970696,-10029.401200000002
578.0,0.0,2421.3462000000004,39098787.0,-35109.5199,0.7628802325581395,-2421.3462000000004
579.0,0.0,16433.398800000003,9129666.0,-243398.21870000003,0.09733398550724637,-16433.398800000003
580.0,0.0,42902.81450000001,54976467.0,-528230.5665,0.11986826390911738,-42902.81450000001
581.0,0.0,31781.822799999998,14157598.0,-476727.34200000006,0.07904969418960243,-31781.822799999998
582.0,0.0,40593.93520000001,41215811.00000001,-426236.31959999993,0.16704340287185043,-40593.93520000001
583.0,0.0,21692.8803,48625395.0,-228870.14150000003,0.2880080708661417,-21692.8803
584.0,0.0,22936.6319,36452507.00000001,-248565.08040000004,0.27334805194805195,-22936.6319
585.0,0.0,526794.9596000001,131255488.0,-6233524.2424,0.048273860065905436,-526794.9596000001
586.0,0.0,27263.299699999996,54248740.00000001,-302860.1303,0.34802479726845925,-27263.299699999996
587.0,0.0,11319.4627,20177885.0,-126598.03520000001,0.3073898580121704,-11319.4627
588.0,0.0,17419.1381,37444862.0,-189215.63570000004,0.4256537414965986,-17419.1381
589.0,0.0,22585.999800000005,46905313.0,-249603.7453,0.3468898671913428,-22585.999800000005
590.0,0.0,131354.72350000002,284475100.0,-1596712.4264000002,0.3892812090313183,-131354.72350000002
591.0,0.0,59839.0065,35923251.0,-645851.0968,0.1864467132867133,-59839.0065
592.0,0.0,14891.940700000001,25999701.0,-163599.6453,0.3889712151394423,-14891.940700000001
593.0,0.0,19231.839900000003,32813872.0,-217305.89789999998,0.3606993411420205,-19231.839900000003
594.0,0.0,30246.980400000008,134364867.0,-312472.74240000005,0.6383984877126654,-30246.980400000008
595.0,0.0,100955.58200000002,610496796.0,-961254.5943000001,0.721493351605325,-100955.58200000002
596.0,0.0,156659.77600000004,29307551.0,-1449102.928,0.06617884645607418,-156659.77600000004
597.0,0.0,37080.9985,47434569.0,-339550.80250000005,0.31058791448516576,-37080.9985
598.0,0.0,24259.7719,51337832.0,-221764.87970000002,0.40410455020920505,-24259.7719
599.0,0.0,16069.5353,39892671.0,-150143.3115,0.45509886363636365,-16069.5353
600.0,0.0,944927.0467000001,1174683692.0000002,-9031568.4004,0.32805456813569417,-944927.0467000001
601.0,0.0,204848.5348,32019988.0,-2087822.3002000002,0.06846873486682808,-204848.5348
602.0,0.0,66825.18570000002,50676262.0,-657851.9766,0.2792967122275582,-66825.18570000002
603.0,0.0,43160.8268,51734774.0,-393693.69130000006,0.4369645833333333,-43160.8268
604.0,0.0,144870.5986,42009695.00000001,-1207312.3244,0.13260606321221244,-144870.5986
605.0,0.0,495178.5293,871420004.0,-4265148.4057,0.48535621343405166,-495178.5293
606.0,0.0,167793.9991,73169642.0,-1499395.4794,0.21841447580645162,-167793.9991
607.0,0.0,242412.4794,26132015.000000004,-2172595.8800000004,0.054427412082957614,-242412.4794
608.0,0.0,77105.9835,47236098.0,-664844.7715000001,0.2625701230883999,-77105.9835
609.0,0.0,129065.69130000002,100227855.0,-1134552.8558,0.41468732004429676,-129065.69130000002
610.0,0.0,148866.48140000002,292678568.0,-1191037.7024,0.5576505252499684,-148866.48140000002
611.0,0.0,109350.9053,71383403.00000001,-912794.5918,0.3837185158501441,-109350.9053
612.0,0.0,117091.2743,142700649.0,-989662.4101000001,0.5405098914963412,-117091.2743
613.0,0.0,188520.98720000003,65826215.0,-1477246.1158000003,0.22688840681128997,-188520.98720000003
614.0,0.0,81684.0479,44325190.00000001,-693007.8064,0.3740923425978446,-81684.0479
615.0,0.0,622352.1304,385959938.0,-4437295.5354,0.36372928413749606,-622352.1304
616.0,0.0,99632.442,33475442.000000004,-851751.5279000001,0.28820882524839275,-99632.442
617.0,0.0,43127.74830000001,96986162.00000001,-342468.3262,0.7013074411905905,-43127.74830000001
618.0,0.0,117878.5426,50477791.0,-993545.8260000001,0.37795957554320364,-117878.5426
619.0,0.0,218371.0256,52528658.0,-1706929.9884000001,0.2565794255177021,-218371.0256
620.0,0.0,925119.6409,368825275.0,-7587936.656300001,0.41129136034950287,-925119.6409
621.0,0.0,423656.19659999997,54711839.00000001,-3483662.2275,0.1635704478242501,-423656.19659999997
622.0,0.0,209949.2395,114319296.00000001,-1610003.3677000003,0.4923884104046243,-209949.2395
623.0,0.0,253864.25610000003,59607457.0,-1956844.6716,0.30215714285714285,-253864.25610000003
