strike,call_gex,put_gex,net_gex
30.0,1.3511559203191257,39.18352168925464,-37.83236576893552
31.0,0.0,86.8071368393573,-86.8071368393573
32.0,0.0,31.911310506412324,-31.911310506412324
33.0,0.0,2471.79020725197,-2471.79020725197
34.0,901.6164558771517,6010.776372514344,-5109.1599166371925
35.0,547.7875567370364,2191.1502269481457,-1643.3626702111092
36.0,4396.088930936391,2930.7259539575944,1465.3629769787967
37.0,1474.4843757080873,4423.453127124261,-2948.968751416174
38.0,2853.792985250126,10844.413343950479,-7990.620358700353
39.0,1387.8258514339689,2081.7387771509534,-693.9129257169845
40.0,2361.6840462772584,1686.9171759123276,674.7668703649308
41.0,800.5354172270202,1467.6482649162035,-667.1128476891834
42.0,370.41185622563614,108.94466359577531,261.46719262986085
43.0,71.52408005503014,23.841360018343376,47.68272003668676
