strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,0.18983620157964126,0.1024867336632573,0.0,0.0,0.08734946791638395,0.0
58.0,2.2162605250208904,5.3559629354671525,0.0,0.0,-3.139702410446262,0.0
59.0,5.212398673262746,177.2215548909334,0.0,0.0,-172.00915621767064,0.0
60.0,3322.070192797338,3057.0617443690603,0.0,0.0,265.0084484282779,0.0
61.0,3246.662323036287,11904.428517799717,0.0,0.0,-8657.76619476343,0.0
61.5,0.0,155.5389492995014,0.0,0.0,-155.5389492995014,0.0
62.0,7342.614496159626,22820.21195928747,0.0,0.0,-15477.597463127844,0.0
62.5,256.7049943052255,1796.9349601365784,0.0,0.0,-1540.229965831353,0.0
63.0,5426.988630468061,17207.52492587434,0.0,0.0,-11780.536295406277,0.0
63.5,34059.01287448162,70466.92318858266,0.0,0.0,-36407.91031410104,0.0
64.0,121050.21496967987,71189.71452450281,0.0,0.0,49860.500445177066,0.0
64.5,55199.03825627295,64586.62979645543,0.0,0.0,-9387.591540182482,0.0
65.0,1107466.0215863285,400718.2034915715,0.0,0.0,706747.818094757,0.0
65.5,23746.802104209328,79764.89937567749,0.0,0.0,-56018.097271468156,0.0
66.0,528307.0261796338,185345.28266523062,0.0,0.0,342961.7435144032,0.0
66.5,37837.212675369075,26065.635398587583,0.0,0.0,11771.577276781492,0.0
67.0,388804.424650178,68064.08393156593,0.0,0.0,320740.3407186121,0.0
67.5,21908.065050506466,5974.926831956309,0.0,0.0,15933.138218550157,0.0
68.0,347554.5324423176,195819.81031410812,0.0,0.0,151734.72212820945,0.0
68.5,16292.560372141683,3054.8550697765654,0.0,0.0,13237.705302365117,0.0
69.0,127917.54740745886,607364.2327285451,0.0,0.0,-479446.6853210862,0.0
69.5,37998.91484799535,95902.02318779778,0.0,0.0,-57903.10833980243,0.0
70.0,1565173.2426104273,113477.08646579999,0.0,0.0,1451696.1561446274,0.0
70.5,15458.572458114848,0.0,0.0,0.0,15458.572458114848,0.0
71.0,101450.70906260336,55443.99216212044,0.0,0.0,46006.71690048292,0.0
71.5,5277.276030449208,1439.2570992134201,0.0,0.0,3838.0189312357875,0.0
72.0,102157.79087004605,149831.4266094009,0.0,0.0,-47673.63573935484,0.0
72.5,10712.291090315433,0.0,0.0,0.0,10712.291090315433,0.0
73.0,48179.12747291057,56352.372312065054,0.0,0.0,-8173.244839154482,0.0
74.0,31797.441849730087,22214.65115529088,0.0,0.0,9582.790694439205,0.0
75.0,46919.05485876767,10952.713121605071,0.0,0.0,35966.3417371626,0.0
76.0,2049.529399881889,3657.0034390049386,0.0,0.0,-1607.4740391230498,0.0
77.0,265.9729705682601,7.388138071340559,0.0,0.0,258.58483249691955,0.0
78.0,147.75550982475596,2.4625918304125998,0.0,0.0,145.29291799434336,0.0
79.0,26.892135056192593,0.7470037515609055,0.0,0.0,26.145131304631686,0.0
80.0,156.06827019399663,12.005251553384356,0.0,0.0,144.06301864061226,0.0
81.0,1.997928476297242,0.10515413033143378,0.0,0.0,1.8927743459658082,0.0
