strike,call_gex,put_gex,net_gex
28.0,0.0,1.240344278388285,-1.240344278388285
29.0,0.0,4.089849263946042,-4.089849263946042
30.0,15.57166644864942,521.6508260297555,-506.0791595811061
31.0,0.0,675.1644554263778,-675.1644554263778
32.0,0.0,661.2330635620848,-661.2330635620848
33.0,0.0,10035.51946476888,-10035.51946476888
34.0,2671.753090674598,17366.39508938489,-14694.64199871029
35.0,786.2940520096724,3145.1762080386898,-2358.882156029017
36.0,10782.788029899733,4717.469763081133,6065.3182668186
37.0,863.1156476200201,3884.0204142900907,-3020.904766670071
38.0,1268.0983612104599,4015.6448104997903,-2747.5464492893307
39.0,323.3918160407081,485.0877240610621,-161.695908020354
40.0,393.983753623313,246.23984601457062,147.7439076087424
41.0,78.99022107121742,133.6757587359064,-54.685537664688994
