strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
23.5,0.005938564395493712,0.03450023125001109,0.0,0.0,-0.028561666854517376,0.0
24.0,5.707782972327957,6.839457605263298,0.0,0.0,-1.1316746329353409,0.0
24.5,2.505740427379646,16.429530477900062,0.0,0.0,-13.923790050520417,0.0
25.0,906.243576085498,2701.327064558431,0.0,0.0,-1795.0834884729331,0.0
25.5,222.84117767569,1480.0017838083563,0.0,0.0,-1257.1606061326663,0.0
26.0,40349.77635020633,68302.93466510832,0.0,0.0,-27953.158314901986,0.0
26.5,6294.2460928998535,62637.90063418079,0.0,0.0,-56343.654541280936,0.0
27.0,709177.2081166531,2044167.9397890966,0.0,0.0,-1334990.7316724434,0.0
27.5,105423.90244206144,632327.8238498287,0.0,0.0,-526903.9214077672,0.0
28.0,4984808.522134869,3515948.681720866,0.0,0.0,1468859.8404140035,0.0
28.5,5220175.203525342,1105853.8485830578,0.0,0.0,4114321.3549422845,0.0
29.0,6576135.737144544,4872370.466145589,0.0,0.0,1703765.2709989548,0.0
29.5,2723375.4274737937,2038940.080780116,0.0,0.0,684435.3466936778,0.0
30.0,37034927.26183813,4694335.436710056,0.0,0.0,32340591.825128075,0.0
30.5,1722313.7327967796,997309.5051718507,0.0,0.0,725004.2276249289,0.0
31.0,3800246.524695231,574631.4418088373,0.0,0.0,3225615.0828863936,0.0
31.5,481959.972697882,172556.41469919388,0.0,0.0,309403.5579986881,0.0
32.0,1878768.1703389983,59063.54404932351,0.0,0.0,1819704.6262896748,0.0
33.0,113638.88674402479,8411.916095269842,0.0,0.0,105226.97064875494,0.0
34.0,6862.2225145661305,533.6046403372039,0.0,0.0,6328.617874228927,0.0
35.0,724.7788423933728,32.75473722823395,0.0,0.0,692.0241051651388,0.0
