strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
22.0,1.3039839718322501e-71,5.753241816550897e-71,0.0,0.0,-4.4492578447186465e-71,0.0
23.0,1.562145226654767e-37,1.9971416364570863e-36,0.0,0.0,-1.8409271137916097e-36,0.0
23.5,1.0187268428562732e-25,1.677280862036039e-24,0.0,0.0,-1.5754081777504117e-24,0.0
24.0,1.0431236079881679e-13,2.571093814031363e-13,0.0,0.0,-1.5279702060431953e-13,0.0
24.5,1.2527093884990132e-06,2.2457293256702388e-05,0.0,0.0,-2.1204583868203374e-05,0.0
25.0,15.694294113581114,72.2743378946109,0.0,0.0,-56.58004378102978,0.0
25.5,25271.410126757557,270152.85211527953,0.0,0.0,-244881.44198852198,0.0
26.0,22197764.589508574,75806599.62784916,0.0,0.0,-53608835.03834058,0.0
26.5,16728998.67772606,54387298.57888063,0.0,0.0,-37658299.90115457,0.0
27.0,2090758.2822022326,1635795.318772704,0.0,0.0,454962.9634295285,0.0
27.5,812.8632299982078,278.776656706271,0.0,0.0,534.0865732919367,0.0
28.0,0.029434688920070128,0.015890402708813322,0.0,0.0,0.013544286211256806,0.0
28.5,1.822623540182461e-08,1.467395374268665e-09,0.0,0.0,1.6758840027555947e-08,0.0
29.0,3.0468131793281437e-16,1.0733388847218604e-16,0.0,0.0,1.9734742946062832e-16,0.0
29.5,2.0839154404349076e-25,3.333183087685246e-26,0.0,0.0,1.750597131666383e-25,0.0
30.0,4.658441716850742e-35,7.367520447709991e-36,0.0,0.0,3.921689672079743e-35,0.0
30.5,2.8352413253409603e-47,4.591242524737202e-49,0.0,0.0,2.789328900093588e-47,0.0
31.0,3.4887655609965267e-59,2.0355536111721632e-60,0.0,0.0,3.2852101998793103e-59,0.0
31.5,5.185603033236073e-74,7.12130254252145e-76,0.0,0.0,5.114390007810859e-74,0.0
