strike,call_gex,put_gex,call_dex,put_dex,net_gex
11.5,2101.4125000000004,33314.305,14149.949999999999,-34229.9675,-31212.8925
12.0,87408.22,743973.805,418928.11,-581402.21,-656565.5850000001
12.5,164816.61500000002,815240.015,513236.0775,-680689.0100000001,-650423.4
13.0,1381544.9925000002,846214.4400000001,2787227.9025000003,-3379445.47,535330.5525000001
13.5,1391851.795,57381.07750000001,1725748.455,-973716.8200000001,1334470.7175
14.0,1882172.5950000002,1233.1800000000003,2209056.2025,-696451.58,1880939.4150000003
14.5,58798.707500000004,0.0,42386.61,-46112.5,58798.707500000004
15.0,253025.87499999997,2292.4500000000003,282511.5250000001,-1739765.3375,250733.42499999996
