strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
22.0,1.6469645510791462e-15,1.492283869117142e-15,0.0,0.0,1.5468068196200422e-16,0.0
23.0,2.402997298453012e-06,1.374295709985679e-06,0.0,0.0,1.028701588467333e-06,0.0
23.5,1.5691678643776926e-05,0.0007334154148721825,0.0,0.0,-0.0007177237362284056,0.0
24.0,1.8861502201052804,9.030622862343868,0.0,0.0,-7.144472642238588,0.0
24.5,17.74381638308734,603.6870066454865,0.0,0.0,-585.9431902623991,0.0
25.0,397862.80420370697,475170.82047800114,0.0,0.0,-77308.01627429418,0.0
25.5,79728.176467908,1347612.2392249578,0.0,0.0,-1267884.0627570497,0.0
26.0,6312686.030319066,19617721.032367457,0.0,0.0,-13305035.002048392,0.0
26.5,5123463.117055433,15821369.424572706,0.0,0.0,-10697906.307517273,0.0
27.0,43106928.83453929,53714293.08328042,0.0,0.0,-10607364.248741135,0.0
27.5,2784837.6506872657,3015130.503883456,0.0,0.0,-230292.8531961902,0.0
28.0,1453981.1379748068,650744.4473080161,0.0,0.0,803236.6906667907,0.0
28.5,27703.04353518984,3851.506960258108,0.0,0.0,23851.536574931735,0.0
29.0,1285.2548771634788,397.1950475154839,0.0,0.0,888.0598296479949,0.0
29.5,5.679731450732558,0.5775751500873016,0.0,0.0,5.102156300645257,0.0
30.0,0.179594558664289,0.025395081552881737,0.0,0.0,0.15419947711140727,0.0
30.5,3.27203720437225e-05,1.3881962444602915e-06,0.0,0.0,3.133217579926221e-05,0.0
31.0,1.8718526051800205e-07,1.3970231773987456e-08,0.0,0.0,1.732150287440146e-07,0.0
31.5,2.7743086995205433e-11,5.749862589679883e-14,0.0,0.0,2.7685588369308633e-11,0.0
