strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
59.0,5.438591467905085e-12,9.680692812871052e-11,0.0,0.0,-9.136833666080543e-11,0.0
60.0,1.8192907230861093e-07,5.811979531438699e-08,0.0,0.0,1.2380927699422394e-07,0.0
61.0,5.360268050552724e-06,1.2530957760563653e-05,0.0,0.0,-7.170689710010929e-06,0.0
61.5,1.0333290420754798e-06,1.7222150701257995e-06,0.0,0.0,-6.888860280503197e-07,0.0
62.0,0.0002036435886826457,0.0005194387189586325,0.0,0.0,-0.00031579513027598684,0.0
62.5,4.4790716144322646e-05,0.0005486862727679524,0.0,0.0,-0.0005038955566236298,0.0
63.0,0.003923738596146355,0.025202474829093897,0.0,0.0,-0.021278736232947543,0.0
63.5,0.06700784163040747,0.1548424448486443,0.0,0.0,-0.08783460321823681,0.0
64.0,1.0768265928770748,1.8310902649148455,0.0,0.0,-0.7542636720377707,0.0
64.5,1.6743927132298582,2.6278663415968606,0.0,0.0,-0.9534736283670024,0.0
65.0,132.5990816499454,42.215626145814376,0.0,0.0,90.383455504131,0.0
65.5,8.514605261902132,29.994632172609784,0.0,0.0,-21.48002691070765,0.0
66.0,584.4784032417812,305.7375481160818,0.0,0.0,278.74085512569934,0.0
66.5,89.32669019186618,142.49733911559605,0.0,0.0,-53.17064892372987,0.0
67.0,3167.996885791189,1559.722604690298,0.0,0.0,1608.274281100891,0.0
67.5,8627.843812835845,6757.691875263047,0.0,0.0,1870.1519375727976,0.0
68.0,25349.951456939623,12471.435972246207,0.0,0.0,12878.515484693417,0.0
68.5,53680.217620865704,6511.505687738147,0.0,0.0,47168.71193312756,0.0
69.0,49783.229077463984,113256.84615123058,0.0,0.0,-63473.617073766596,0.0
69.5,68310.3870471261,31227.605507257646,0.0,0.0,37082.78153986846,0.0
70.0,858711.5680664745,479504.5396083194,0.0,0.0,379207.0284581551,0.0
70.5,326711.91917598865,444825.53054828057,0.0,0.0,-118113.61137229193,0.0
71.0,477196.8418886729,221350.34232185432,0.0,0.0,255846.4995668186,0.0
71.5,350315.6849784296,25722.480365549025,0.0,0.0,324593.20461288054,0.0
72.0,893107.0189862376,693675.3545524175,0.0,0.0,199431.66443382006,0.0
72.5,729844.3740801153,64629.84738074455,0.0,0.0,665214.5266993708,0.0
73.0,855006.0787224042,487210.1677636047,0.0,0.0,367795.9109587995,0.0
74.0,3645692.193192199,297210.2215169148,0.0,0.0,3348481.971675284,0.0
75.0,3787770.0452940264,179841.83231159672,0.0,0.0,3607928.2129824297,0.0
76.0,128956.39053392247,67409.02232455039,0.0,0.0,61547.368209372085,0.0
77.0,33863.436883222865,518.9798756049481,0.0,0.0,33344.457007617915,0.0
78.0,3342.6790849198514,746.7687317374138,0.0,0.0,2595.9103531824376,0.0
79.0,594.213528560861,7.618122161036679,0.0,0.0,586.5954063998244,0.0
80.0,2193.144488759794,81.1321801478961,0.0,0.0,2112.012308611898,0.0
81.0,14.734309102682122,0.3466896259454617,0.0,0.0,14.38761947673666,0.0
82.0,2.923473328789758,0.9557508959504978,0.0,0.0,1.9677224328392602,0.0
83.0,0.12305193066045189,0.0,0.0,0.0,0.12305193066045189,0.0
84.0,0.01395211626685103,0.0,0.0,0.0,0.01395211626685103,0.0
85.0,0.004485669312291441,0.0,0.0,0.0,0.004485669312291441,0.0
86.0,1.6772120688294608e-06,0.0,0.0,0.0,1.6772120688294608e-06,0.0
87.0,5.448346235697171e-08,0.0,0.0,0.0,5.448346235697171e-08,0.0
