strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
16.0,1.4329978796933237e-11,4.42182202876797e-10,0.0,0.0,-4.278522240798638e-10,0.0
16.5,4.4447454300622535e-08,8.889490860124507e-08,0.0,0.0,-4.4447454300622535e-08,0.0
17.0,0.0010118488770053302,0.021363809244044355,0.0,0.0,-0.020351960367039026,0.0
17.5,0.052082616968213556,0.8159609991686789,0.0,0.0,-0.7638783822004653,0.0
18.0,2746.1204180933355,1352.5401409452556,0.0,0.0,1393.5802771480799,0.0
18.5,995.3235787441098,5363.688174343258,0.0,0.0,-4368.364595599148,0.0
19.0,4842228.80940246,361170.10249140847,0.0,0.0,4481058.706911052,0.0
19.5,2080055.8295904736,788626.9845388156,0.0,0.0,1291428.8450516579,0.0
20.0,29595025.89740018,1891769.8253321035,0.0,0.0,27703256.072068077,0.0
20.5,2581568.3000717517,244811.50945562316,0.0,0.0,2336756.7906161286,0.0
21.0,3353170.091689168,1392.3197612550177,0.0,0.0,3351777.771927913,0.0
21.5,20993.429902490418,57.12497932650454,0.0,0.0,20936.304923163912,0.0
22.0,4023.776390532592,17.37381861197147,0.0,0.0,4006.4025719206206,0.0
22.5,0.7126158865350906,0.05481660665654543,0.0,0.0,0.6577992798785451,0.0
23.0,0.12568272559329122,0.0,0.0,0.0,0.12568272559329122,0.0
